RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1445974,1599812,325791.4,,,,,,,,,,,1445974,42104.71,2492.143,,,
100,1,854,1491.846,1.361,,,,,,,,,,,854,33.334,0.000,,,
100,2,599,977.703,2.542,,,,,,,,,,,599,24.548,0.001,,,
100,3,839,1365.859,3.649,,,,,,,,,,,839,34.107,0.001,,,
100,4,649,1236.060,6.560,,,,,,,,,,,649,24.014,0.000,,,
90,0,1451852,1719143,468660.3,2193,12650.29,60.346,12,191843.0,14360953,,3328,505.211,2.704,1451852,44050.47,2637.822,,,
90,1,812,1503.767,4.026,3,47.727,265.284,,,,,8,0.304,0.000,812,31.058,0.000,,,
90,2,794,1427.485,1.856,,,,,,,,,,,794,31.149,0.001,,,
90,3,430,804.910,2.468,,,,,,,,,,,430,17.206,0.001,,,
90,4,254,484.510,2.591,,,,,,,,,,,254,9.506,0.001,,,
80,0,1457314,1692739,9880067,2279,13405.09,55.842,18,273115.7,17451760,,6061,1023.771,168.048,1457314,44906.49,66007.81,,,
80,1,552,1123.591,5.120,5,55.760,133.194,,,,,7,0.274,0.000,552,21.609,0.001,,,
80,2,402,731.661,1.873,,,,,,,,,,,402,15.948,0.001,,,
80,3,898,1625.026,1.672,,,,,,,,,,,898,34.989,0.000,,,
80,4,738,1363.356,2.941,2,21.255,44.547,,,,,8,0.398,0.000,738,28.543,0.000,,,
70,0,1807544,2186678,6545687,21911,286648.3,13557.27,37,723870.9,368686563,,211765,9079.241,26355.61,1807544,55171.57,6386.498,,,
70,1,612,1175.731,4.731,5,57.291,137.100,,,,,16,0.720,0.000,612,25.628,0.001,,,
70,2,438,901.498,13.929,5,58.772,152.727,,,,,24,0.891,0.000,438,16.496,0.001,,,
70,3,636,1109.241,2.021,,,,,,,,1,0.057,0.000,636,25.291,0.001,,,
70,4,565,945.692,1.716,,,,,,,,,,,565,21.551,0.001,,,
60,0,2430231,3670829,3149453,209314,1295546,135187.7,55,1259902,1108043314,,613479,28686.55,64062.73,2430231,75153.08,11030.77,,,
60,1,559,1075.373,4.351,,,,,,,,,,,559,21.274,0.000,,,
60,2,612,1172.894,6.093,,,,,,,,,,,612,22.389,0.000,,,
60,3,368,704.749,3.052,,,,,,,,,,,368,14.097,0.000,,,
60,4,651,1060.851,1.825,,,,,,,,,,,651,25.173,0.000,,,
50,0,3282992,8639092,2783030,914248,5316154,6400598,91,1848920,689470417,,1399541,206588.5,1223822,3282992,104930.4,31542.35,,,
50,1,1322,2517.935,2.479,,,,,,,,,,,1322,51.691,0.000,,,
50,2,758,1340.448,3.977,,,,,,,,,,,758,31.060,0.001,,,
50,3,555,991.444,1.564,,,,,,,,,,,555,21.699,0.001,,,
50,4,189,361.592,3.453,,,,,,,,,,,189,8.556,0.001,,,
40,0,7419898,21141999,1524802,2248230,13612148,2827616,249,4946552,195514452,,4428372,617719.2,3856014,7419898,242663.8,97514.82,,,
40,1,740,1309.075,1.275,,,,,,,,,,,740,29.324,0.000,,,
40,2,596,1189.012,2.177,,,,,,,,,,,596,30.588,0.000,,,
40,3,173,297.000,3.454,,,,,,,,,,,173,7.807,0.001,,,
40,4,338,586.818,1.325,,,,,,,,,,,338,13.742,0.000,,,
30,0,8823263,28921236,6242599,3038864,18584635,5697294,208,3306635,196366012,,7112819,1392122,7033354,8823263,295701.9,276653.7,,,
30,1,606,1114.989,4.004,3,44.835,216.443,,,,,16,0.605,0.000,606,23.425,0.000,,,
30,2,635,1137.444,3.348,9,71.654,23.111,,,,,27,1.475,0.004,635,25.825,0.000,,,
30,3,137,221.564,6.917,,,,,,,,2,0.092,0.000,137,5.603,0.000,,,
30,4,200,351.129,3.897,,,,,,,,,,,200,7.628,0.000,,,
20,0,9951820,31831000,766019.1,3151701,19705000,34424948,160,2536614,360405179,,8704264,1719156,2995909,9951820,331608.7,180233.1,,,
20,1,245,387.474,6.844,4,48.168,159.515,,,,,7,0.238,0.000,245,10.086,0.000,,,
20,2,520,806.045,5.624,,,,,,,,,,,520,19.912,0.000,,,
20,3,30,46.425,2.515,,,,,,,,,,,30,1.556,0.002,,,
20,4,113,221.343,3.623,,,,,,,,,,,113,4.098,0.000,,,
10,0,11177629,34489241,1221293629,3256372,20701324,4869338,156,1714911,65171783,,10108047,2111254,6696955,11177629,375757.7,58470878,,,
10,1,121,264.325,14.268,3,45.710,226.856,,,,,7,0.258,0.000,121,4.558,0.000,,,
10,2,281,488.048,2.050,,,,,,,,,,,281,11.032,0.000,,,
10,3,431,716.010,2.639,,,,,,,,,,,431,17.759,0.000,,,
10,4,301,552.939,1.751,,,,,,,,,,,301,12.179,0.000,,,
5,0,11728203,36362146,3138589,3481028,22034275,113715.9,152,1490867,21693358,,10678410,2184148,4668128,11728203,391485.3,234152.1,,,
5,1,303,632.865,5.666,,,,,,,,,,,303,11.924,0.000,,,
5,2,276,432.745,2.621,,,,,,,,,,,276,11.118,0.000,,,
5,3,366,596.416,1.875,,,,,,,,,,,366,14.247,0.000,,,
5,4,21,21.158,0.790,,,,,,,,,,,21,0.937,0.000,,,
