RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.73,0.13,0:02.12,0,100522,0,0
90,3.99,0.23,0:02.34,947,140728,44502,41549
80,3.97,0.34,0:02.40,2429,152465,58699,53291
70,3.96,0.41,0:02.44,3751,162645,73785,64797
60,4.01,0.43,0:02.48,5502,172547,77773,74446
50,4.36,0.72,0:02.80,32487,214773,112984,107718
40,4.90,1.80,0:03.63,4149,1111183,551566,531147
30,4.73,2.58,0:03.99,5659,1349363,692557,743819
20,4.73,2.63,0:04.03,271,1380463,707147,773391
10,5.15,2.50,0:04.19,105,1382655,709347,776567
5,5.63,2.86,0:04.59,4238,1388065,715148,782351
