RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678427,519438.5,283682.1,21,172.919,6.053,,,,45678.43,784,22.948,0.000
100,1,2583,3130.306,10.755,,,,,,,,,,
100,2,731,1034.816,1.505,,,,,,,,,,
100,3,1160,1393.517,1.252,,,,,,,,,,
100,4,1646,2098.032,2.258,,,,,,,,,,
90,0,689323,545214.1,1364497,32,271.779,6.074,,,,52604.51,13465,4395.299,169.208
90,1,2060,2703.151,6.077,,,,,,,,,,
90,2,629,1047.012,1.716,,,,,,,,,,
90,3,4409,5233.737,59.481,,,,,,,,,,
90,4,2630,3274.129,5.151,,,,,,,,,,
80,0,689528,549493.5,111370.4,25,249.456,50.966,,,,52454.46,13332,4088.346,96.225
80,1,2667,3350.778,4.281,,,,,,,,,,
80,2,437,703.556,1.021,,,,,,,,,,
80,3,2533,3191.017,5.630,,,,,,,,,,
80,4,980,1397.983,5.344,8,63.545,6.194,,,,,8,0.332,0.000
70,0,700604,586352.2,289299.6,72,2038.703,1062.271,5,79989.39,5594743,61465.15,25733,11978.88,13758.40
70,1,2972,3993.849,75.366,,,,,,,,,,
70,2,565,873.273,0.974,,,,,,,,,,
70,3,2797,3708.755,3.852,,,,,,,,,,
70,4,2921,3573.175,4.062,,,,,,,,,,
60,0,764120,948139.8,1615380,21856,271458.8,50139.66,5,86014.88,1056838,93850.31,88177,8382.109,5416.566
60,1,2259,3010.288,13.374,,,,,,,,,,
60,2,812,1228.590,2.925,,,,,,,,,,
60,3,3121,3707.612,45.601,8,60.824,1.428,,,,,8,0.464,0.000
60,4,3260,3967.079,15.852,,,,,,,,,,
50,0,845208,1040645,3639593,12051,180914.2,7375.421,6,113020.8,19092731,170054.7,170337,18683.25,27311.06
50,1,426,492.781,4.297,,,,,,,,,,
50,2,1022,1755.265,3.789,16,126.955,10.289,,,,,16,0.844,0.000
50,3,3187,4485.881,13.493,,,,,,,,,,
50,4,2844,3924.429,49.008,,,,,,,,,,
40,0,985542,1314873,6872959,12200,159735.9,6564.332,8,128304.5,22627331,269243.4,320799,72735.58,254835.2
40,1,2238,3026.334,32.451,16,141.316,22.497,,,,,16,0.662,0.000
40,2,891,1463.888,3.463,,,,,,,,,,
40,3,2521,3814.643,9.101,34,252.612,11.803,,,,,34,1.275,0.000
40,4,4522,5157.308,42.086,,,,,,,,,,
30,0,1163205,1826105,15027564,22008,268472.3,23270.96,6,88502.44,68626745,397886.7,506329,168824.0,2449674
30,1,2685,3303.447,5.188,,,,,,,,,,
30,2,643,1363.741,5.057,31,216.384,4.186,,,,,31,1.178,0.000
30,3,2541,3573.365,8.502,,,,,,,,,,
30,4,1558,2155.674,4.562,,,,,,,,,,
20,0,1226573,1883065,2375700,2420,38773.13,1003.229,7,75290.03,15934074,479203.4,592393,279112.7,1409817
20,1,2869,3519.940,2.921,,,,,,,,,,
20,2,552,1155.109,3.719,16,124.296,11.684,,,,,16,0.594,0.000
20,3,4650,6044.420,234.143,,,,,,,,,,
20,4,1416,1830.667,2.051,9,69.386,2.255,,,,,10,0.408,0.000
10,0,1372152,2153368,2159838,4725,73819.91,5339.065,2,20836.48,95855193,582531.6,751174,266378.6,1795825
10,1,3601,4981.680,415.664,8,62.844,6.038,,,,,8,0.341,0.000
10,2,1155,1810.537,3.305,34,229.016,0.490,,,,,34,1.336,0.000
10,3,5047,7001.646,13.418,,,,,,,,,,
10,4,3524,4449.212,6.552,,,,,,,,,,
5,0,1450344,2281059,6832111,5349,92668.77,3889.029,3,26748.47,13099719,629264.1,821514,247209.4,846749.0
5,1,2962,3399.613,162.710,,,,,,,,,,
5,2,872,1428.771,2.287,,,,,,,,,,
5,3,4176,4999.548,377.640,,,,,,,,,,
5,4,6921,8238.406,457.550,,,,,,,,,,
