RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.60,0.79,0:06.40,21,678217,902,614
90,5.59,0.87,0:06.47,32,689366,38700,11419
80,5.63,0.87,0:06.51,25,689376,81912,11613
70,5.64,1.00,0:06.66,72,700474,157162,24724
60,5.74,1.40,0:07.15,21856,742211,244592,83483
50,5.75,1.62,0:07.39,12051,833232,344514,161998
40,5.98,1.77,0:07.80,12200,973346,446082,302558
30,5.99,2.26,0:08.38,22008,1141163,560504,496355
20,6.04,2.26,0:08.50,2420,1224159,657195,583597
10,6.34,2.43,0:08.92,4725,1367502,709540,738919
5,7.05,2.64,0:09.82,5349,1445070,775437,808639
