RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.72,0.15,0:02.12,0,100521,0,0
90,4.01,0.24,0:02.36,974,140833,44651,41658
80,3.96,0.32,0:02.38,2387,151522,58019,53053
70,4.00,0.37,0:02.44,3450,162632,73442,64658
60,4.06,0.36,0:02.47,5624,172438,77755,74575
50,4.47,0.65,0:02.81,32989,214967,113373,108257
40,4.87,1.77,0:03.62,3503,1069647,529892,507168
30,4.95,2.40,0:04.01,5404,1350362,692844,744745
20,4.69,2.63,0:04.02,339,1380504,707242,772188
10,4.88,2.81,0:04.20,105,1382647,709346,776620
5,5.65,2.87,0:04.61,2833,1386781,713873,780801
