RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.30,0.67,0:02.97,1075,614592,96857,5331
90,2.15,4.23,0:06.40,145096,903695,565258,542545
80,2.12,4.33,0:06.47,155428,893369,565613,563022
70,2.19,5.96,0:08.18,287131,761666,565616,563024
60,2.20,3.87,0:06.10,136375,912427,565614,563024
50,2.26,4.16,0:06.44,143935,904873,565620,563032
40,2.24,3.86,0:06.13,142588,906219,565613,563034
30,2.26,4.45,0:06.73,198282,850530,565616,563040
20,2.21,5.63,0:07.86,293340,755473,565617,563053
10,2.35,3.48,0:05.85,143185,905630,565613,563047
5,2.31,3.36,0:05.70,134917,913901,565619,563061
