RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,104761,88785.77,11571.55,,,,,,,6628.992,,,,104761,15108.40,563.975,929.140,,65.554
100,1,2722,3859.395,64.709,,,,,,,,,,,2722,125.697,0.559,,,
100,2,830,1189.125,2.045,,,,,,,,,,,830,38.203,0.001,,,
100,3,1909,2555.148,2.121,,,,,,,,,,,1909,80.626,0.117,,,
100,4,1350,1764.708,2.426,,,,,,,,,,,1350,46.022,0.000,,,
90,0,126793,162746.4,737271.9,5327,46881.47,1135.795,1,15278.42,0.000,16261.75,19414,849.732,310.969,126793,26751.07,259510.4,9189.068,6150.499,107.411
90,1,626,891.576,3.018,9,64.384,3.515,,,,,9,0.298,0.000,626,23.184,0.000,,4.113,
90,2,413,707.579,3.293,,,,,,,,,,,413,24.194,0.001,,,
90,3,2707,3557.674,4.832,,,,,,,,,,,2707,92.955,0.001,,,
90,4,1813,2414.149,1.706,,,,,,,,,,,1813,67.075,0.000,,,
80,0,160971,215442.1,132639.5,4233,34682.21,1449.453,2,35169.28,202160.8,46345.83,53448,1751.415,96.426,160971,59772.32,107899.3,37456.18,20698.81,102.480
80,1,1612,2080.529,1.798,,,,,,,,,,,1612,71.727,0.135,,,
80,2,766,1156.855,1.901,,,,,,,,,,,766,40.817,0.001,,,
80,3,1568,2244.171,3.010,,,,,,,,,,,1568,64.114,0.000,,,
80,4,950,1002.331,1.134,,,,,,,,,,,950,33.117,0.000,,,
70,0,177398,252733.1,1288086,4800,42244.69,1471.740,3,50405.60,2054848,59796.75,69757,2282.509,20.484,177398,74919.87,1016405,49620.31,27120.76,123.973
70,1,1371,1815.875,1.766,,,,,,,,,,,1371,49.794,0.000,,,
70,2,542,844.887,0.971,,,,,,,,,,,542,30.518,0.001,,,
70,3,1573,2092.742,1.815,14,100.641,1.954,,,,,16,0.498,0.000,1573,56.322,0.000,,6.136,
70,4,3765,4742.618,77.511,8,64.037,3.027,,,,,9,0.337,0.000,3765,202.156,2.297,,6.930,
60,0,181878,263348.9,272346.4,4069,41232.99,1136.357,3,51472.41,29958740,63836.46,73687,2974.947,16791.92,181878,79168.43,186841.4,53188.82,29004.86,137.005
60,1,1099,1606.046,2.915,16,111.283,1.846,,,,,16,0.515,0.000,1099,39.174,0.000,,6.481,
60,2,240,574.824,6.915,,,,,,,,,,,240,21.928,0.001,,,
60,3,2119,2616.485,31.232,,,,,,,,,,,2119,89.253,2.381,,,
60,4,3720,4276.517,81.871,,,,,,,,,,,3720,172.322,1.036,,,
50,0,211732,370947.6,352711.8,15322,123100.2,3738.397,4,55335.11,27237836,64934.55,88861,6134.867,16833.68,211732,82975.40,227518.5,52833.58,32973.33,131.722
50,1,1848,2480.998,1.459,,,,,,,,,,,1848,66.611,0.000,,,
50,2,389,742.447,2.440,16,112.412,2.432,,,,,16,0.536,0.000,389,23.773,0.001,,5.757,
50,3,2500,3561.781,5.665,38,273.967,0.864,,,,,38,1.909,0.000,2500,100.520,0.000,,18.847,
