RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105062,0
90,127210,5360
80,161267,4282
70,177591,4853
60,182192,4093
50,212370,15378
40,490757,67755
30,1292362,22978
20,1328696,32905
10,2663165,39508
5,2666595,36756
