RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.85,0.11,0:02.18,0,100521,0,0
90,3.97,0.26,0:02.34,985,140787,44612,41719
80,4.06,0.30,0:02.42,2337,152173,58475,53225
70,4.05,0.33,0:02.44,3582,162619,73505,64830
60,5.22,0.44,0:03.09,6394,173568,78839,75544
50,4.42,0.71,0:02.83,32692,216207,113823,107930
40,4.88,1.78,0:03.61,4638,1098479,544959,524173
30,4.80,2.54,0:04.01,5425,1350201,692787,744281
20,4.83,2.48,0:04.01,297,1380392,707099,773420
10,4.99,2.68,0:04.20,106,1382653,709346,776602
5,5.59,2.83,0:04.55,3136,1386091,714099,780358
