RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.74,0.10,0:02.11,0,100521,0,0
90,3.96,0.25,0:02.34,602,140374,43769,41371
80,4.02,0.31,0:02.41,2275,151684,58004,53051
70,3.95,0.41,0:02.43,3718,163000,73967,64991
60,4.05,0.37,0:02.47,5389,172217,77474,74325
50,4.36,0.76,0:02.82,32973,215586,113619,108290
40,4.76,1.94,0:03.63,4499,1106992,549644,528232
30,5.04,2.31,0:04.01,6014,1349038,692486,743759
20,4.96,2.44,0:04.05,355,1380331,707082,772878
10,5.10,2.56,0:04.18,103,1382656,709344,776599
5,5.54,2.96,0:04.60,4217,1386074,714428,781606
