RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100813,0
90,155229,653
80,168310,2324
70,179071,3772
60,189807,5445
50,259739,33032
40,1125561,4558
30,1375043,6073
20,1406515,410
10,1410742,164
5,1417568,4277
