RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
30,0,744871,974858.6,2305109,140,1026.268,4.017,4,52521.66,20627273,397331.9
30,1,613014,853009.6,4158501,262,2308.208,13.107,1,18007.70,0.000,373471.6
30,2,1160,1880.864,4.839,,,,,,,
30,3,1572,1922.171,1.760,8,56.722,1.997,,,,
30,4,931,1184.277,2.356,,,,,,,
