RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.22,3.54,0:05.76,108563,940225,558093,122908
90,2.26,2.77,0:05.33,245,1048545,565322,545283
80,2.23,2.78,0:05.32,16,1048779,565619,562268
70,2.34,2.52,0:05.18,14,1048784,565619,562292
60,2.19,2.67,0:05.18,14,1048786,565623,562454
50,2.22,2.87,0:05.43,14,1048791,565619,562697
40,2.39,2.35,0:05.07,14,1048795,565624,562738
30,2.51,2.09,0:04.95,14,1048795,565623,562805
20,2.33,2.26,0:04.93,14,1048798,565627,562875
10,2.41,2.01,0:04.76,15,1048802,565625,562966
5,2.47,1.91,0:04.74,14,1048802,565611,562993
