RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.54,0.78,0:06.33,96,678188,951,655
90,5.61,0.78,0:06.40,1498,687900,39057,11281
80,5.69,0.75,0:06.46,1436,687965,81371,11513
70,5.65,0.95,0:06.61,5368,694008,152792,26138
60,5.83,1.32,0:07.16,36212,729118,244631,94934
50,5.77,2.02,0:07.83,76489,767228,345126,170600
40,5.90,2.59,0:08.56,125457,849574,432189,303749
30,5.91,3.70,0:09.76,207323,956299,561547,496086
20,6.11,3.83,0:10.19,220669,1010017,652962,610089
10,6.31,4.15,0:10.83,233825,1136290,707334,763659
5,7.11,4.31,0:11.81,238678,1222484,778135,860157
