RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.58,0.83,0:06.41,207,678592,1493,584
90,5.60,0.88,0:06.49,32,689366,52850,13442
80,5.58,1.04,0:06.63,395,691510,144543,15338
70,5.73,1.22,0:06.96,2123,712122,202934,29504
60,5.76,1.71,0:07.48,16960,763110,307819,75424
50,5.76,2.06,0:07.83,9977,882174,371782,142620
40,5.89,2.59,0:08.50,13333,1014583,501245,302031
30,6.07,2.81,0:08.91,18079,1153027,561617,465737
20,5.99,2.97,0:09.01,4752,1252245,670227,575080
10,6.20,3.10,0:09.37,3037,1369746,711081,728811
5,7.07,3.10,0:10.24,4701,1435279,768667,796991
