RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,786563,795083.6,301684.0,13625,99150.94,1024.778,,,,72740.60,262157,10609.23,549.382,786563,143226.3,36249.25,,,
100,1,1209,1711.941,3.107,,,,,,,,,,,1209,54.036,0.119,,,
100,2,352,599.123,2.635,,,,,,,,,,,352,16.196,0.012,,,
100,3,427,522.126,0.419,,,,,,,,,,,427,14.946,0.000,,,
100,4,694,1036.345,6.256,,,,,,,,,,,694,39.230,0.302,,,
90,0,527672,766923.7,5034660,7,81.851,20.727,19,147386.4,9180042,341040.7,3151,145.377,0.017,527672,385984.3,4963836,,,
90,1,1534,2178.952,2.771,,,,,,,,,,,1534,52.778,0.000,,,
90,2,1502,3228.681,10.191,,,,,,,,,,,1502,76.544,0.017,,,
90,3,1174,1550.726,1.834,,,,,,,,,,,1174,40.543,0.000,,,
90,4,922,1276.327,2.742,8,55.209,1.931,,,,,8,0.310,0.000,922,32.521,0.000,,,
80,0,528282,774039.3,4706555,7,56.301,3.510,25,185054.5,13532864,344534.6,3676,172.148,0.065,528282,389648.1,4632987,,,
80,1,440,615.761,3.794,,,,,,,,,,,440,32.125,0.643,,,
80,2,1629,4877.797,19.666,,,,,,,,,,,1629,98.745,0.056,,,
80,3,1197,1624.370,1.818,,,,,,,,,,,1197,55.893,0.192,,,
80,4,1352,1811.427,2.416,,,,,,,,,,,1352,62.143,0.151,,,
70,0,528545,787989.5,7316368,12,77.849,1.203,24,169880.5,4359696,348472.5,4205,194.038,0.112,528545,394622.7,7179207,,,
70,1,849,1176.441,2.540,,,,,,,,,,,849,30.576,0.000,,,
70,2,699,1433.757,10.077,,,,,,,,,,,699,32.501,0.004,,,
70,3,561,547.667,1.083,,,,,,,,,,,561,23.188,0.000,,,
70,4,2006,2882.862,2.272,,,,,,,,,,,2006,70.711,0.000,,,
60,0,538252,1009784,5178742,365,3008.806,12.076,27,268335.1,27086082,546509.2,13726,465.849,0.030,538252,594156.8,4998342,,,
60,1,1679,2238.334,2.411,,,,,,,,,,,1679,62.691,0.000,,,
60,2,1343,2792.682,9.746,,,,,,,,,,,1343,79.340,0.225,,,
60,3,1155,1529.212,1.179,,,,,,,,,,,1155,45.873,0.000,,,
60,4,460,592.972,1.576,,,,,,,,,,,460,16.764,0.000,,,
50,0,536461,1078568,11073633,1156,8235.393,5.572,25,228994.3,8210834,611179.2,12121,462.455,7.593,536461,659616.6,10796333,,,
50,1,805,1134.145,2.376,,,,,,,,,,,805,31.376,0.000,,,
50,2,87,325.145,8.814,,,,,,,,,,,87,4.206,0.015,,,
50,3,951,1594.487,51.317,,,,,,,,,,,951,249.902,47.580,,,
50,4,2296,3329.281,12.862,,,,,,,,,,,2296,96.009,0.534,,,
40,0,532579,1106206,73900254,18,138.257,15.454,19,142856.0,3534860,634168.4,8130,328.726,0.030,532579,683378.1,72291124,,,
40,1,465,599.162,2.068,,,,,,,,,,,465,16.961,0.000,,,
40,2,480,446.596,0.983,,,,,,,,,,,480,18.270,0.000,,,
40,3,1812,2677.586,1.974,,,,,,,,,,,1812,78.170,0.118,,,
40,4,3028,4318.402,23.160,,,,,,,,,,,3028,115.734,0.004,,,
30,0,532217,1115316,12024820,18,157.399,18.548,13,81489.39,10920755,633548.8,7821,309.053,0.047,532217,683072.5,11749360,,,
30,1,2334,3170.411,10.259,,,,,,,,,,,2334,102.203,0.548,,,
30,2,886,2160.926,6.541,,,,,,,,,,,886,45.095,0.018,,,
30,3,781,1118.554,2.243,,,,,,,,,,,781,42.028,0.274,,,
30,4,860,1144.090,1.381,,,,,,,,,,,860,32.676,0.000,,,
20,0,531525,1131056,4196094,18,135.615,11.923,8,58762.71,6282305,640724.5,7114,312.116,0.526,531525,690848.9,4098298,,,
20,1,296,472.831,4.479,,,,,,,,,,,296,12.049,0.000,,,
20,2,1519,3315.117,6.643,,,,,,,,,,,1519,76.249,0.163,,,
20,3,1743,2307.246,1.558,,,,,,,,,,,1743,61.686,0.000,,,
20,4,1917,2456.164,1.437,,,,,,,,,,,1917,82.495,0.112,,,
10,0,531233,1142282,5766777,18,142.855,11.839,4,33133.40,9376478,642719.7,6781,287.082,0.021,531233,694367.7,5616610,,,
10,1,1213,1630.050,2.163,,,,,,,,,,,1213,43.941,0.000,,,
10,2,464,1053.768,6.363,,,,,,,,,,,464,20.889,0.010,,,
10,3,658,987.979,3.165,,,,,,,,,,,658,24.666,0.000,,,
10,4,3685,4284.278,117.259,,,,,,,,,,,3685,171.534,1.473,,,
5,0,530101,1147588,4148535,52,332.890,1.035,2,14356.10,9157072,645116.1,5549,251.108,0.030,530101,696568.1,4033520,,,
5,1,2035,2614.140,2.131,2,14.980,4.530,,,,,2,0.081,0.000,2035,72.695,0.000,,,
5,2,676,1691.207,8.921,,,,,,,,,,,676,37.833,0.021,,,
5,3,991,1325.066,2.235,,,,,,,,,,,991,50.565,0.222,,,
5,4,648,992.626,1.818,16,107.605,3.017,,,,,16,0.550,0.000,648,26.875,0.000,,,
