RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786926,13677
90,527937,64
80,528460,63
70,528996,68
60,538506,413
50,536905,1209
40,532920,74
30,532609,73
20,531907,75
10,531568,72
5,530299,70
