RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.23,2.91,0:05.15,219086,567479,283328,236029
90,2.28,1.23,0:03.79,27,786538,342546,262946
80,2.36,1.24,0:03.89,8,786557,401403,282736
70,2.38,1.28,0:03.95,12,786560,456723,283540
60,2.42,1.89,0:04.81,2264,996149,564604,504343
50,2.58,1.85,0:04.95,219,1048509,565423,552741
40,2.61,1.83,0:04.94,49,1048675,565522,558353
30,2.63,1.86,0:04.92,19,1048709,565584,562791
20,2.66,1.86,0:04.93,20,1048708,565599,562915
10,2.66,1.89,0:04.92,17,1048708,565595,563012
5,2.72,1.83,0:04.91,19,1048709,565592,563056
