RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.53,0.08,0:03.62,0,100590,0,0
90,3.51,0.37,0:03.90,3067,145499,51725,45022
80,3.62,0.35,0:03.98,2745,159111,65547,53991
70,3.56,0.45,0:04.03,2293,164205,70643,62713
60,3.57,0.39,0:03.98,922,167290,70738,68974
50,3.62,0.52,0:04.15,5058,208863,93883,78288
40,4.01,2.00,0:06.04,21353,1236344,620026,293100
30,4.04,2.08,0:06.17,458,1382009,709118,770574
20,4.14,1.94,0:06.14,31,1382452,709073,776067
10,4.07,2.97,0:07.09,41992,1433442,742259,820957
5,4.36,3.38,0:07.79,42799,1863040,821461,1190662
