RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.78,0.09,0:02.12,0,100521,0,0
90,3.95,0.60,0:02.48,36555,105627,50594,40206
80,4.00,0.69,0:02.56,48298,104179,69254,53599
70,3.97,0.81,0:02.62,60611,110474,75813,67409
60,4.03,0.83,0:02.66,65203,104261,73012,70898
50,4.18,1.26,0:02.96,88904,163763,115478,109555
40,4.94,3.74,0:04.87,173702,911929,550807,492376
30,5.05,4.95,0:05.72,246036,1066785,672748,744170
20,4.64,5.41,0:05.88,249046,1131423,707873,792750
10,4.78,5.42,0:05.99,270772,1111994,709678,797200
5,5.10,5.62,0:06.28,278351,1122918,721142,803710
