RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99799,123901.5,1301.733,,,,,,,6680.489
100,1,1579,3414.941,332.320,,,,,,,1195.098
100,2,124,175.313,1.484,,,,,,,
100,3,,,,,,,,,,
100,4,197,380.549,1.793,,,,,,,
90,0,126992,197926.7,62478.70,87,740.040,54.923,2,46125.49,172159339,42634.85
90,1,23718,60379.16,9024.574,8,172.362,176.579,1,33286.68,0.000,33996.85
90,2,246,439.484,2.029,,,,,,,
90,3,114,221.442,2.135,,,,,,,
90,4,78,115.712,0.956,,,,,,,
80,0,134611,205851.9,69116.44,48,368.525,41.839,4,61258.22,9040991,48715.14
80,1,28800,66470.80,96548.87,133,1055.657,47.421,2,28898.35,116466809,36812.76
80,2,384,876.499,4.713,27,182.172,10.134,,,,
80,3,218,353.602,7.770,2,38.711,376.559,,,,
80,4,116,168.216,2.113,,,,,,,
70,0,134750,209140.0,119108.6,100,737.037,39.899,6,74673.31,14630081,52158.26
70,1,37319,80045.13,62974.20,161,2571.721,128.786,1,14551.29,0.000,42038.66
70,2,265,578.105,5.706,28,182.319,7.705,,,,
70,3,244,405.552,1.357,,,,,,,
70,4,208,339.040,1.110,,,,,,,
60,0,134701,217162.4,147122.0,67,589.972,50.846,4,50971.64,23935701,55191.85
60,1,47321,94787.44,66744.67,312,5242.533,119.590,1,17567.80,0.000,47080.75
60,2,172,321.333,1.050,,,,,,,
60,3,330,498.735,0.395,,,,,,,
60,4,178,357.826,2.325,,,,,,,
50,0,169797,270002.2,158489.1,4119,35667.90,244.883,3,62853.21,47720670,57590.86
50,1,92882,168669.1,105518.0,5312,50418.72,828.736,2,35843.39,43168829,51795.35
50,2,76,116.114,0.842,,,,,,,
50,3,385,842.059,6.403,32,235.767,13.200,,,,
50,4,120,207.091,11.558,3,42.449,191.087,,,,
40,0,578420,783334.0,1763613,1249,8369.889,24.279,7,113121.4,72976856,306801.1
40,1,440580,620013.9,1484306,1823,12781.66,29.419,6,94268.61,75249184,287746.0
40,2,204,293.578,1.150,,,,,,,
40,3,358,663.352,1.378,,,,,,,
40,4,109,208.114,2.681,,,,,,,
30,0,610099,864159.0,8287943,88,632.837,22.522,4,41769.75,39885511,358866.9
30,1,471807,669394.9,3714361,85,551.001,12.289,,,,326598.1
30,2,327,565.165,1.326,,,,,,,
30,3,289,503.322,2.458,,,,,,,
30,4,179,292.689,0.818,,,,,,,
20,0,617438,884304.8,2750172,165,1218.645,23.416,3,31558.52,4133471,365443.5
20,1,486374,691176.5,7180485,1,28.732,0.000,1,12652.75,0.000,337871.7
20,2,106,282.423,23.678,16,125.892,84.160,,,,
20,3,2,10.173,0.667,,,,,,,
20,4,77,113.452,1.049,,,,,,,
10,0,617682,868001.9,2239921,102,735.967,31.511,4,34046.83,1342216,362734.1
10,1,486427,685514.3,6835548,1,10.858,0.000,,,,331277.6
10,2,141,342.054,14.182,9,82.082,94.256,,,,
10,3,224,360.022,1.060,,,,,,,
10,4,267,390.013,1.308,,,,,,,
5,0,626929,1196196,5095124,722,4923.823,10.086,6,35522.02,562683.4,513181.6
5,1,494725,967628.3,2991828,461,2801.290,8.533,1,7368.529,0.000,475448.4
5,2,90,122.248,0.667,,,,,,,
5,3,162,261.524,1.149,,,,,,,
5,4,31,52.334,3.860,,,,,,,
