RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,25,21.597,0.566,,,,,,,
100,1,,,,,,,,,,
100,2,71,86.933,0.573,,,,,,,
100,3,126,185.371,0.613,,,,,,,
100,4,107,154.648,0.473,,,,,,,
90,0,117,198.432,0.768,,,,,,,
90,1,13,19.131,1.020,,,,,,,
90,2,,,,,,,,,,
90,3,76,112.372,0.928,,,,,,,
90,4,,,,,,,,,,
80,0,74,120.934,0.873,,,,,,,
80,1,71,94.717,0.740,,,,,,,
80,2,,,,,,,,,,
80,3,110,176.566,0.570,,,,,,,
80,4,20,13.189,0.348,,,,,,,
70,0,5,11.210,1.113,,,,,,,
70,1,,,,,,,,,,
70,2,124,232.731,0.798,,,,,,,
70,3,57,87.423,1.595,,,,,,,
70,4,,,,,,,,,,
60,0,114,180.284,0.698,,,,,,,
60,1,,,,,,,,,,
60,2,131,180.204,0.734,,,,,,,
60,3,,,,,,,,,,
60,4,204,330.723,0.845,,,,,,,
50,0,50,21.614,0.405,,,,,,,
50,1,75,112.191,0.798,,,,,,,
50,2,13,23.210,1.311,,,,,,,
50,3,,,,,,,,,,
50,4,43,48.148,2.635,,,,,,,
40,0,79,111.219,0.731,,,,,,,
40,1,115,210.830,0.813,,,,,,,
40,2,70,71.236,1.191,,,,,,,
40,3,208,271.008,0.740,,,,,,,
40,4,128,217.887,0.915,,,,,,,
30,0,5,9.974,0.572,,,,,,,
30,1,,,,,,,,,,
30,2,76,126.688,1.029,,,,,,,
30,3,57,104.055,0.970,,,,,,,
30,4,211,336.192,1.096,,,,,,,
20,0,156,197.379,0.730,,,,,,,
20,1,181,267.642,0.656,,,,,,,
20,2,78,112.523,0.658,,,,,,,
20,3,70,84.366,0.652,,,,,,,
20,4,131,198.931,0.511,,,,,,,
10,0,78,157.830,1.446,,,,,,,
10,1,5,15.403,1.163,,,,,,,
10,2,137,208.554,1.150,,,,,,,
10,3,,,,,,,,,,
10,4,127,229.940,0.768,,,,,,,
5,0,223,350.048,0.605,,,,,,,
5,1,,,,,,,,,,
5,2,119,196.876,0.639,,,,,,,
5,3,170,253.034,0.849,,,,,,,
5,4,47,13.126,0.060,,,,,,,
