RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.53,0.08,0:03.62,0,100590,0,0
90,3.55,0.53,0:04.09,38049,104286,51752,41166
80,3.57,0.64,0:04.21,50245,102561,68937,54332
70,3.54,0.89,0:04.45,73085,124453,90174,80977
60,3.52,0.84,0:04.37,70131,108492,77807,75541
50,3.67,1.03,0:04.72,91978,155429,112816,107704
40,3.54,3.37,0:07.50,160540,972354,591983,527501
30,3.65,4.46,0:08.83,263194,1119542,709298,774750
20,3.74,4.37,0:08.85,265304,1118783,710105,779616
10,3.95,4.34,0:09.03,263387,1180217,730515,818327
5,4.14,5.36,0:10.50,325183,1566306,814848,1238188
