RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100837,76010.39,4151.436,,,,,,,6267.901,,,
100,1,995,1461.231,47.139,,,,,,,,,,
100,2,467,599.847,0.742,,,,,,,,,,
100,3,1025,1259.923,1.923,,,,,,,,,,
100,4,958,1208.476,2.611,,,,,,,,,,
90,0,141699,199786.8,145604.5,962,12025.17,410.943,1,16041.87,0.000,34134.14,49448,46080.01,60615.82
90,1,1372,1638.256,1.822,,,,,,,,,,
90,2,472,856.646,2.954,16,112.971,2.907,,,,,16,0.551,0.000
90,3,601,721.469,0.979,,,,,,,,,,
90,4,1606,1956.339,1.378,,,,,,,,,,
80,0,157207,245638.6,1226771,3935,38635.38,863.309,2,43161.60,54276676,41085.93,61495,46480.97,53443.27
80,1,1095,1442.157,2.613,,,,,,,,,,
80,2,374,593.118,2.961,,,,,,,,,,
80,3,532,654.927,4.525,,,,,,,,,,
80,4,1899,2274.665,1.802,,,,,,,,,,
70,0,166965,263980.2,316037.2,4208,37170.99,3388.806,3,54190.76,4316951,49448.94,71076,46148.11,144029.5
70,1,1883,2518.325,1.972,,,,,,,,,,
70,2,623,991.963,3.921,9,66.406,1.769,,,,,9,0.377,0.000
70,3,1926,2433.455,1.665,,,,,,,,,,
70,4,1453,1961.398,3.819,,,,,,,,,,
60,0,178667,290945.7,659750.8,6439,50724.85,456.169,4,66186.01,15601332,54286.56,80193,45935.03,125400.7
60,1,1605,2013.595,2.186,,,,,,,,,,
60,2,662,958.003,1.414,,,,,,,,,,
60,3,2215,2776.129,12.733,,,,,,,,,,
60,4,1160,1501.554,1.655,,,,,,,,,,
50,0,225907,497508.2,1962566,24884,221639.0,45013.70,4,54626.51,2671458,60066.52,105747,45424.65,86043.69
50,1,976,1287.795,1.196,,,,,,,,,,
50,2,1075,1560.477,1.869,,,,,,,,,,
50,3,2774,3348.933,2.603,,,,,,,,,,
50,4,1627,2122.508,2.288,,,,,,,,,,
40,0,1122040,1564407,1405398,15514,189378.0,428395.3,4,67912.49,8905524,416920.6,600459,164404.0,3670053
40,1,2482,3453.263,10.914,31,222.243,4.899,,,,,31,1.197,0.000
40,2,565,902.692,1.873,,,,,,,,,,
40,3,3842,5031.185,13.433,,,,,,,,,,
40,4,1880,2369.770,1.677,,,,,,,,,,
30,0,1382492,1930985,9955611,2395,79294.25,4462.539,4,64982.68,21999791,560161.2,773819,282518.7,1475330
30,1,4149,5446.368,1259.532,,,,,,,,,,
30,2,1418,2077.809,2.028,,,,,,,,,,
30,3,4111,5501.690,5.728,,,,,,,,,,
30,4,2224,2905.759,17.320,,,,,,,,,,
20,0,1382832,1875415,7043279,31,1924.178,8604.872,3,60791.68,25701062,565631.1,776125,296971.7,74196735
20,1,2817,3733.472,5.283,,,,,,,,,,
20,2,644,1032.426,3.419,,,,,,,,,,
20,3,4496,6099.301,10.331,9,64.907,1.501,,,,,9,0.325,0.000
20,4,1723,2344.664,3.181,,,,,,,,,,
10,0,1392005,1874252,1559496,3309,44168.85,2176.215,7,71212.80,7037047,565099.8,780422,261036.6,3575764
10,1,3030,4050.751,24.839,,,,,,,,,,
10,2,665,1007.597,1.612,,,,,,,,,,
10,3,3924,5401.495,11.800,30,218.768,6.948,,,,,30,1.124,0.000
10,4,2427,2963.084,6.411,,,,,,,,,,
5,0,1893989,3146093,6718670,82727,770048.6,323388.3,28,67022.33,355486.6,789511.5,1220538,271089.5,2548779
5,1,3629,4625.015,76.836,,,,,,,,,,
5,2,991,1509.395,2.116,,,,,,,,,,
5,3,5076,7178.829,13.481,32,220.839,0.828,,,,,32,1.782,0.000
5,4,2845,3333.557,2.552,,,,,,,,,,
