RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,1813,2240.251,2.235,,,,,,,
100,9,1676,2069.412,1.230,,,,,,,
100,10,1960,2518.166,1.447,,,,,,,
100,11,2033,2623.158,2.178,,,,,,,
100,12,1099,1342.799,1.761,,,,,,,
100,13,1279,1818.480,3.416,,,,,,,
100,14,480,898.846,4.073,,,,,,,
100,15,5301,5779.223,40.748,,,,,,,
100,16,79,135.865,1.011,,,,,,,
100,17,830,1411.044,1.987,,,,,,,
100,18,340,522.982,1.744,,,,,,,
100,19,610,1037.926,4.068,,,,,,,
90,8,1881,2491.008,3.563,,,,,,,
90,9,2752,3347.089,6.205,,,,,,,
90,10,1931,2635.171,2.868,,,,,,,
90,11,1660,2214.818,2.578,,,,,,,
90,12,1242,1640.465,3.127,,,,,,,
90,13,1388,1721.291,1.619,,,,,,,
90,14,343,728.712,3.134,,,,,,,
90,15,4488,4823.541,22.553,,,,,,,
90,16,74,134.234,3.399,,,,,,,
90,17,867,1394.998,1.764,,,,,,,
90,18,428,706.835,2.584,1,16.773,0.000,,,,
90,19,524,883.359,1.737,,,,,,,
80,8,1934,2415.388,1.810,,,,,,,
80,9,1597,2112.795,2.326,,,,,,,
80,10,1818,2258.921,1.666,,,,,,,
80,11,1922,2404.914,1.829,,,,,,,
80,12,1403,1709.690,1.944,,,,,,,
80,13,1415,1870.665,1.902,,,,,,,
80,14,1170,1827.346,3.067,,,,,,,
80,15,5890,6245.647,350.161,,,,,,,
80,16,119,181.127,0.478,,,,,,,
80,17,905,1537.397,1.668,,,,,,,
80,18,239,348.662,2.069,,,,,,,
80,19,702,1118.577,1.727,,,,,,,
70,8,3747,4394.339,29.063,,,,,,,
70,9,2147,2608.876,21.113,,,,,,,
70,10,2105,2688.949,59.394,,,,,,,
70,11,1941,2404.984,1.509,,,,,,,
70,12,1073,1248.926,0.816,,,,,,,
70,13,1731,2245.620,1.966,,,,,,,
70,14,427,888.060,2.753,,,,,,,
70,15,5184,5463.284,80.028,,,,,,,
70,16,,,,,,,,,,
70,17,312,555.300,1.696,,,,,,,
70,18,379,580.164,1.297,,,,,,,
70,19,510,844.733,2.610,,,,,,,
60,8,2380,2990.268,11.780,,,,,,,
60,9,3030,3829.779,40.798,,,,,,,
60,10,2249,2836.067,12.646,,,,,,,
60,11,1703,2138.309,1.387,,,,,,,
60,12,1977,2539.832,2.026,,,,,,,
60,13,2185,2790.487,24.415,15,84.922,1.311,,,,
60,14,828,1326.908,2.260,,,,,,,
60,15,4354,4853.943,42.380,,,,,,,
60,16,78,102.368,0.728,,,,,,,
60,17,573,1047.192,2.962,,,,,,,
60,18,653,1078.596,1.500,,,,,,,
60,19,532,922.598,5.395,,,,,,,
50,8,3348,3910.494,7.523,,,,,,,
50,9,2687,3426.085,4.915,,,,,,,
50,10,2330,2903.576,8.271,,,,,,,
50,11,2338,3145.885,10.760,4,48.188,105.453,,,,
50,12,1980,2485.033,2.154,,,,,,,
50,13,1814,2348.030,2.278,11,87.696,50.126,,,,
50,14,499,1116.163,5.989,2,41.835,355.404,,,,
50,15,5683,6076.257,52.979,,,,,,,
50,16,,,,,,,,,,
50,17,685,1092.805,1.445,,,,,,,
50,18,487,727.499,1.381,,,,,,,
50,19,505,696.936,1.545,,,,,,,
40,8,3126,4024.446,17.052,,,,,,,
40,9,2546,3127.659,5.114,,,,,,,
40,10,2316,2781.947,7.066,,,,,,,
