RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,929,1398.096,4.001,,,,,,,,,,,929,39.200,0.001,,,
100,1,1097,1700.586,2.171,,,,,,,,,,,1097,47.424,0.001,,,
100,2,898,1399.171,3.521,2,19.850,9.339,,,,,5,0.285,0.000,898,35.454,0.001,,,
100,3,976,1555.776,3.270,,,,,,,,,,,976,39.553,0.000,,,
100,4,1070,1594.040,2.693,,,,,,,,,,,1070,44.256,0.001,,,
100,5,1262,2082.931,3.142,,,,,,,,,,,1262,54.159,0.001,,,
100,6,1076,1748.579,4.911,4,53.730,235.049,,,,,19,0.724,0.000,1076,44.932,0.001,,,
100,7,1164,1639.184,2.183,,,,9,62359.03,9397425,,3,0.137,0.000,1164,44.443,0.000,,,
100,8,525802,686568.9,890675.6,60,526.061,11.626,,,,,1471,73.136,0.085,525802,16326.67,2498.649,,,
100,9,524480,689282.5,47294.64,3,53.510,325.251,,,,,13,0.496,0.000,524480,16500.93,345.174,,,
100,10,525996,689486.7,65436.33,3,66.097,174.023,,,,,1576,78.189,0.105,525996,16424.05,448.590,,,
100,11,386,771.424,13.991,5,63.670,238.104,,,,,17,1.368,0.026,386,16.928,0.000,,,
100,12,373,706.947,4.207,4,38.013,54.055,,,,,21,0.848,0.000,373,15.810,0.000,,,
100,13,372,600.146,1.614,,,,,,,,3,0.136,0.000,372,18.464,0.000,,,
100,14,265,384.066,2.338,,,,,,,,,,,265,11.678,0.000,,,
100,15,795,1471.683,1.632,,,,,,,,,,,,34.919,0.000,,,
100,16,931,1472.194,4.538,,,,,,,,,,,931,36.800,0.001,,,
100,17,1129,1777.737,3.431,,,,,,,,,,,1129,46.425,0.001,,,
100,18,842,,3.802,8,52.190,2.728,,,,,20,0.822,0.000,842,34.721,0.000,,,
100,19,1034,1666.023,4.729,5,56.820,126.031,,,,,19,0.732,0.000,1034,43.973,0.001,,,
100,20,884,1449.002,6.453,1,40.281,0.000,,,,,5,0.209,0.000,884,60.046,0.699,,,
100,21,1050,1615.722,2.903,,,,,,,,,,,1050,41.504,0.001,,,
100,22,1206,1915.258,2.850,,,,,,,,,,,1206,50.330,0.000,,,
100,23,1013,1629.754,3.634,5,37.673,12.675,,,,,16,0.638,0.000,1013,57.079,0.146,,,
100,24,165,386.658,5.052,3,19.711,2.873,,,,,5,0.199,0.000,165,9.086,0.000,,,
100,25,541,986.783,1.543,,,,,,,,,,,541,28.808,0.000,,,
100,26,43,95.228,1.233,,,,,,,,,,,43,,0.001,,,
100,27,423,710.773,1.715,,,,,,,,,,,423,20.037,0.000,,,
100,28,197,384.864,2.239,,,,,,,,,,,197,10.383,0.000,,,
100,29,213,724.094,3.721,,,,,,,,,,,213,21.836,0.003,,,
100,30,1853,2526.524,2.762,,,,,,,,,,,1853,87.126,0.000,,,
100,31,556,1059.099,2.357,,,,,,,,,,,556,24.396,0.000,,,
90,0,1281,1891.061,2.473,,,,,,,,,,,1281,49.242,0.000,,,
90,1,1562,2445.865,2.817,,,,,,,,,,,1562,61.911,0.000,,,
90,2,1176,1871.419,3.005,,,,,,,,,,,1176,49.524,0.002,,,
90,3,1050,1599.621,2.293,,,,,,,,,,,1050,41.457,0.000,,,
90,4,1368,2117.259,2.129,,,,,,,,,,,1368,56.761,0.000,,,
90,5,1381,2252.983,4.180,,,,,,,,,,,1381,81.887,0.219,,,
90,6,834,1325.202,2.924,,,,,,,,,,,834,38.995,0.001,,,
90,7,968,1350.996,1.871,,,,329,2513211,82137082,,,,,968,37.521,0.000,,,
90,8,786611,1460861,2125291,44580,389395.7,4941.591,72,966501.2,31611963,,278413,62040.47,23617.23,786611,25995.98,1619.051,,,
90,9,786565,1500054,2036089,45905,414309.5,13914.73,74,1090386,77890271,,279190,66120.04,34636.33,786565,25394.85,388.222,,,
90,10,786558,1475716,969701.7,44790,397945.0,73733.13,71,1004731,72503074,,278668,64267.58,22994.33,786558,25681.44,542.482,,,
90,11,1376,2159.460,1.382,,,,,,,,,,,1376,58.122,0.000,,,
90,12,918,3898.864,50.389,,,,,,,,,,,918,102.051,0.230,,,
90,13,230,401.520,1.132,,,,,,,,,,,230,12.545,0.006,,,
90,14,1169,1966.566,1.486,,,,,,,,,,,1169,48.791,0.000,,,
90,15,1557,2713.486,1.836,,,,,,,,,,,1557,64.330,0.000,,,
90,16,1463,2189.238,1.948,,,,,,,,,,,1463,58.041,0.000,,,
90,17,1531,2691.666,6.956,8,97.004,114.953,,,,,16,0.598,0.000,1531,63.351,0.001,,,
90,18,922,1590.231,7.185,4,86.636,209.127,,,,,21,0.767,0.000,922,48.078,0.151,,,
90,19,1112,1776.524,4.835,,,,,,,,2,0.089,0.000,1112,44.108,0.001,,,
90,20,1323,2044.479,3.344,,,,,,,,,,,1323,52.179,0.000,,,
90,21,1700,2586.997,2.899,,,,,,,,,,,1700,67.847,0.000,,,
90,22,1645,2632.380,2.983,,,,,,,,,,,1645,73.933,0.001,,,
90,23,993,1484.768,2.792,,,,,,,,,,,993,40.775,0.001,,,
90,24,78,219.064,26.503,1,26.575,0.000,,,,,4,0.146,0.000,78,3.520,0.000,,,
90,25,177,310.760,0.631,,,,,,,,,,,177,7.126,0.000,,,
90,26,152,299.997,2.136,,,,,,,,,,,152,9.042,0.008,,,
90,27,1323,2102.501,1.162,,,,,,,,,,,1323,55.422,0.000,,,
90,28,726,1426.482,1.241,,,,,,,,,,,726,44.377,0.001,,,
90,29,408,1191.383,1.797,,,,,,,,,,,408,36.530,0.002,,,
90,30,3518,4954.988,7.411,,,,,,,,,,,3518,159.206,0.002,,,
