RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.22,3.43,0:05.78,121529,927257,564440,494939
90,2.09,3.55,0:05.78,144812,903976,564404,492738
80,2.24,3.46,0:05.81,134496,914297,565610,563099
70,2.23,3.40,0:05.73,132836,915960,565613,563131
60,2.27,3.92,0:06.23,250004,798795,565614,563136
50,2.25,3.30,0:05.62,141291,907512,565612,563172
40,2.42,3.11,0:05.58,143846,904960,565620,563135
30,2.43,3.63,0:06.09,280141,768668,565618,563163
20,2.47,2.92,0:05.43,136230,912582,565618,563128
10,2.47,3.05,0:05.53,170360,878455,565610,563143
5,2.44,4.12,0:06.58,419924,628892,565619,563149
