RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1445978,1034012,1496899,,,,,,,,,,,1445978,42948.43,113434.9,,,
100,1,2231,3163.284,19.999,,,,,,,,,,,2231,76.316,0.003,,,
100,2,2131,2831.840,40.711,,,,,,,,,,,2131,72.606,0.005,,,
100,3,1797,2338.656,1.517,,,,,,,,,,,1797,65.365,0.000,,,
100,4,1912,2572.220,2.124,,,,,,,,,,,1912,84.016,0.124,,,
90,0,1451793,1075811,607275.2,2175,14212.83,38.785,12,99495.68,4347305,,3379,833.621,72.634,1451793,42095.68,6620.275,,,
90,1,5286,6825.210,119.022,,,,,,,,,,,5286,305.782,3.930,,,
90,2,2283,3241.060,11.988,3,21.132,1.612,,,,,10,0.380,0.000,2283,78.007,0.001,,,
90,3,2313,3151.674,14.145,,,,,,,,,,,2313,77.846,0.000,,,
90,4,1921,2788.037,4.421,,,,,,,,,,,1921,66.802,0.000,,,
80,0,1477818,1113993,1475559,2477,16498.16,68.369,26,175267.3,4206220,,16398,1097.604,48.088,1477818,44294.64,17297.93,,,
80,1,5539,6929.374,400.062,,,,,,,,,,,5539,285.567,9.212,,,
80,2,2260,3303.275,14.134,7,45.811,0.659,,,,,27,8.033,1.812,2260,75.937,0.001,,,
80,3,1479,2042.356,1.347,,,,,,,,,,,1479,52.983,0.000,,,
80,4,2192,2845.332,14.605,,,,,,,,,,,2192,77.757,0.005,,,
70,0,1789086,1483941,1673934,20045,143032.0,1887.796,52,351036.4,9780252,,200113,11203.99,6043.909,1789086,54983.14,43721.06,,,
70,1,1271,1769.177,2.917,,,,,,,,,,,1271,46.832,0.000,,,
70,2,1218,2458.581,6.834,7,44.067,0.475,,,,,10,0.327,0.000,1218,57.199,0.013,,,
70,3,6238,7866.311,1184.221,26,174.150,4.988,,,,,26,0.893,0.000,6238,362.804,45.590,,,
70,4,3057,4641.423,209.120,,,,,,,,,,,3057,104.707,0.003,,,
60,0,2400527,2929038,1080832,170844,1112057,48402.26,90,584616.3,22326750,,606897,40829.16,16666.10,2400527,75428.70,20585.35,,,
60,1,2651,3278.870,2.607,5,34.065,1.424,,,,,23,0.857,0.000,2651,110.162,0.200,,,
60,2,1872,4105.714,8.052,3,20.339,1.555,,,,,10,0.382,0.000,1872,94.039,0.031,,,
60,3,2346,3068.087,8.456,2,15.908,7.480,,,,,9,0.414,0.000,2346,81.916,0.001,,,
60,4,1238,1658.952,5.182,,,,,,,,,,,1238,43.610,0.000,,,
50,0,3300739,6791463,5069182,615108,4094217,3758783,101,667473.6,2903440,,1371534,138919.9,748952.4,3300739,104232.3,61078.43,,,
50,1,4905,7480.037,21.911,,,,,,,,,,,4905,188.976,0.487,,,
50,2,4793,10274.31,106.572,2,14.426,2.860,,,,,9,0.347,0.000,4793,223.530,0.328,,,
50,3,5820,7928.096,23.788,2,16.687,4.479,,,,,10,0.375,0.000,5820,236.007,0.684,,,
50,4,4202,5860.320,103.737,5,39.762,5.844,,,,,8,0.256,0.000,4202,166.908,2.162,,,
40,0,7494975,22539621,4327553,2312585,15644434,334928.0,111,738666.8,5627373,,4536084,621223.3,5033044,7494975,246725.0,1378262,,,
40,1,3760,4888.780,20.028,,,,,,,,,,,3760,136.559,0.003,,,
40,2,4353,8667.133,163.769,5,37.778,2.390,,,,,32,7.522,1.230,4353,268.815,3.508,,,
40,3,21507,26541.41,1076.670,,,,,,,,,,,21507,1202.724,39.366,,,
40,4,15776,22026.19,225.439,,,,,,,,,,,15776,644.527,3.785,,,
30,0,8877671,30354943,7418099,3068812,21197799,4956157,99,606627.1,4841617,,7316896,1330503,3416235,8877671,299555.5,1437179,,,
30,1,2158,3177.762,296.027,,,,,,,,,,,2158,84.061,0.004,,,
30,2,1101,1467.943,2.631,1,7.714,0.000,,,,,10,0.373,0.000,1101,42.973,0.001,,,
30,3,18829,27739.73,338.092,,,,,,,,,,,18829,718.896,7.797,,,
30,4,17900,24280.08,247.271,,,,,,,,,,,17900,643.983,1.634,,,
20,0,10055028,32158605,20522620,3058405,21294165,26385034,76,570527.7,10329226,,9011053,1905561,57801098,10055028,337573.4,5449172,,,
20,1,11760,15002.37,216.623,,,,,,,,,,,11760,461.811,9.994,,,
20,2,8924,17642.27,208.423,9,64.514,2.444,,,,,33,6.744,0.923,8924,423.064,1.934,,,
20,3,9888,13104.73,50.499,,,,,,,,,,,9888,394.583,1.551,,,
20,4,7215,9555.630,141.134,,,,,,,,,,,7215,280.523,3.494,,,
10,0,11203421,34123125,2769068,3049953,21293783,5629874,32,206889.4,2366884,,10395074,2771495,4120796,11203421,376386.4,710799.1,,,
10,1,11556,14615.10,506.672,,,,,,,,,,,11556,437.568,13.405,,,
10,2,10218,20740.31,399.959,4,30.821,0.019,,,,,36,6.850,0.547,10218,453.116,1.510,,,
10,3,7674,10117.41,32.951,,,,,,,,,,,7674,317.567,1.381,,,
10,4,7590,10059.42,49.495,,,,,,,,,,,7590,279.870,0.010,,,
5,0,11755964,35445393,2928691,3135546,21917039,727126.0,14,91128.05,1235887,,11031052,3108466,5070357,11755964,394828.0,1503930,,,
5,1,2458,3172.190,5.913,,,,,,,,,,,2458,89.465,0.001,,,
5,2,489,892.770,6.357,3,21.312,1.364,,,,,10,0.369,0.000,489,21.457,0.010,,,
5,3,23612,33958.70,347.602,,,,,,,,,,,23612,858.294,3.297,,,
5,4,21591,28503.67,350.666,,,,,,,,,,,21591,803.820,6.868,,,
