RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105405,0
90,129730,6334
80,131969,4484
70,117809,4594
60,112377,3374
50,137898,3543
40,446425,28882
30,656209,5034
20,663504,6442
10,1350633,149745
5,1206118,3840
