RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679280,76
90,689756,80
80,698282,350
70,713331,655
60,780745,13119
50,893385,4772
40,1008455,5329
30,1174810,12188
20,1262785,3643
10,1374851,4293
5,1443125,4038
