RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105014,0
90,142173,22027
80,171678,47574
70,181296,63074
60,197496,73502
50,266874,80963
40,825222,124423
30,1508810,220393
20,1542510,234212
10,2987090,456993
5,3119821,459063
