RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99197,107681.2,23634.13,,,,,,,
100,1,935,1246.167,0.368,,,,,,,
100,2,981,1299.392,0.444,,,,,,,
100,3,103,203.118,2.424,,,,,,,
100,4,181,315.233,2.440,,,,,,,
90,0,117377,203513.5,27446.70,11815,81253.61,1275.612,2,73380.04,49182548,
90,1,19410,106680.9,2146.248,14001,91224.00,782.774,1,57620.32,0.000,
90,2,21378,110268.3,4493.519,14638,94214.18,527.049,1,34512.48,0.000,
90,3,471,796.989,1.208,,,,,,,
90,4,85,148.770,5.166,,,,,,,
80,0,119842,225463.1,27084.16,15280,101660.7,2791.292,5,163198.0,155212741,
80,1,25505,136269.1,6466.789,17953,116695.9,25191.97,2,57725.23,312217139,
80,2,34842,126613.0,8342.757,15791,104082.9,15651.40,2,32561.78,83143.07,
80,3,430,772.282,2.043,,,,,,,
80,4,225,237.699,1.345,,,,,,,
70,0,119860,248119.7,29255.25,18699,123629.7,2682.290,7,137093.3,109186257,
70,1,25504,155733.4,6672.766,20267,134605.4,2041.889,1,8424.532,0.000,
70,2,43667,160780.3,9715.604,19714,132256.3,3038.286,1,16187.06,0.000,
70,3,162,281.675,1.466,,,,,,,
70,4,203,348.246,2.377,,,,,,,
60,0,126957,269798.5,46199.00,20515,138838.2,1746.947,6,118792.4,77578882,
60,1,28972,173168.9,9364.667,22682,150576.3,2143.908,1,29442.99,0.000,
60,2,44675,173594.1,14554.58,21252,143559.3,11453.59,1,19670.38,0.000,
60,3,77,102.611,0.910,,,,,,,
60,4,249,473.631,5.014,,,,,,,
50,0,150936,289590.0,206161.4,21143,143446.3,26636.63,8,121585.2,121825283,
50,1,70264,240409.6,50491.04,28770,192959.8,4955.523,1,9097.382,0.000,
50,2,65599,211877.9,21526.43,24658,164625.9,4249.486,1,11067.08,0.000,
50,3,195,290.972,2.545,,,,,,,
50,4,,,,,,,,,,
40,0,424843,901965.9,557069.4,74150,519521.1,160429.0,24,529104.7,45321800,
40,1,294794,730923.9,393096.6,70142,485891.9,34595.37,15,342727.9,107138955,
40,2,281779,738201.0,508397.4,72573,503877.7,73952.15,17,358434.9,41022906,
40,3,306,534.800,0.788,,,,,,,
40,4,148,277.335,8.046,,,,,,,
30,0,448994,1096405,1110571,98924,677483.5,74799.41,35,657888.8,64888712,
30,1,328119,858921.3,364758.4,83906,574225.9,131723.5,28,487220.2,28956193,
30,2,308212,775712.6,513787.6,74001,510630.0,17647.63,23,385238.8,18555829,
30,3,122,224.322,0.778,,,,,,,
30,4,111,212.555,0.818,,,,,,,
20,0,458674,1098802,2522302,99144,671430.6,50752.19,36,622123.2,58970095,
20,1,335417,906794.6,930643.5,85653,603123.8,213154.9,28,436865.8,32430301,
20,2,336665,848752.1,514703.4,79693,554167.1,31071.84,31,550884.4,52653274,
20,3,279,468.722,0.831,,,,,,,
20,4,17,30.591,7.210,,,,,,,
10,0,508401,1309310,770894.3,110868,748069.1,43865.12,60,799296.2,11154615,
10,1,391028,1133016,1356735,102340,692333.7,60064.67,45,572148.2,12131758,
10,2,387042,1093365,1772350,97498,670558.5,129149.4,48,605516.3,11205037,
10,3,76,102.817,0.775,,,,,,,
10,4,74,86.734,0.558,,,,,,,
5,0,478161,1390786,1102202,110279,809116.0,96863.92,20,179121.1,10228906,
5,1,350727,1159999,1974935,93356,691358.5,205477.7,7,48171.48,1073767,
5,2,353290,1175418,1453513,95430,714574.9,119972.5,11,83103.92,3243081,
5,3,136,163.911,1.066,,,,,,,
5,4,131,236.711,1.177,,,,,,,
