RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.35,0.60,0:02.95,591,614501,96214,3542
90,2.08,4.22,0:06.32,141878,906913,565248,541947
80,2.04,6.52,0:08.58,315636,733158,565608,563018
70,2.09,4.27,0:06.38,151200,897598,565612,563023
60,2.23,3.87,0:06.14,138938,909862,565607,563022
50,2.16,4.33,0:06.51,147845,900959,565612,563041
40,2.21,4.10,0:06.33,160135,888671,565620,563041
30,2.29,3.51,0:05.83,130790,918022,565618,563050
20,2.34,3.99,0:06.36,167050,881762,565612,563044
10,2.27,3.60,0:05.92,145971,902844,565620,563049
5,2.32,3.48,0:05.82,144378,904438,565619,563057
