RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.55,9.43,0:12.03,456171,592610,1693368,1487749
90,2.75,4.12,0:10.10,11,971611,1696753,1680558
80,2.73,4.33,0:10.07,15,968400,1696814,1684269
70,2.85,4.47,0:10.25,14,970311,1696816,1684958
60,3.06,4.34,0:10.33,15,971250,1709415,1685832
50,3.19,4.64,0:10.62,17,962599,1949536,1689228
40,3.37,4.59,0:10.80,15,971722,1990492,1689955
30,3.49,4.81,0:10.98,13,954478,2293081,1693732
20,3.66,5.16,0:11.63,15,950932,2820584,1700450
10,3.69,5.57,0:11.98,19,938093,3175111,1704939
5,3.78,5.68,0:12.21,19,933560,3220265,1706421
