RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,7654,10009.78,49.325,,,,,,,
100,9,7237,9035.950,165.449,,,,,,,
100,10,5539,6923.334,86.724,,,,,,,
100,11,5220,6797.555,43.231,,,,,,,
100,12,5477,6867.799,14.725,,,,,,,
100,13,4464,5949.292,17.671,,,,,,,
100,14,2170,3574.593,29.569,,,,,,,
100,15,16400,17001.25,325.088,,,,,,,
100,16,,,,,,,,,,
100,17,2411,4173.550,10.251,,,,,,,
100,18,2535,4268.639,9.058,,,,,,,
100,19,2077,3425.636,643.241,,,,,,,
90,8,7927,10210.02,46.772,,,,,,,
90,9,9366,11492.44,82.729,,,,,,,
90,10,7997,9802.055,34.765,,,,,,,
90,11,7959,10030.97,37.514,,,,,,,
90,12,6869,8900.636,24.255,,,,,,,
90,13,5538,6991.745,105.610,,,,,,,
90,14,3024,4835.392,40.211,,,,,,,
90,15,17865,18917.24,778.312,,,,,,,
90,16,125,198.601,0.501,,,,,,,
90,17,2459,4303.047,8.884,,,,,,,
90,18,2542,3999.026,5.368,,,,,,,
90,19,1815,2890.049,2.809,,,,,,,
80,8,9328,11759.17,160.617,,,,,,,
80,9,9933,12178.13,47.243,,,,,,,
80,10,7744,10049.76,32.249,,,,,,,
80,11,7640,10043.51,43.630,,,,,,,
80,12,7561,9655.708,103.151,,,,,,,
80,13,6240,7964.216,269.731,,,,,,,
80,14,2094,3931.368,116.672,,,,,,,
80,15,20143,21110.69,716.586,,,,,,,
80,16,110,166.301,0.493,,,,,,,
80,17,2861,4696.708,4.316,,,,,,,
80,18,2564,4076.538,5.494,,,,,,,
80,19,2486,3827.847,5.402,,,,,,,
70,8,9901,12700.03,55.701,,,,,,,
70,9,9207,11360.46,43.872,,,,,,,
70,10,9207,11429.00,51.953,,,,,,,
70,11,7995,10580.25,29.219,,,,,,,
70,12,6572,8418.038,333.361,,,,,,,
70,13,6604,8332.751,164.967,4,48.710,164.149,,,,
70,14,2557,4391.776,6.970,,,,,,,
70,15,21646,22291.25,3911.030,,,,,,,
70,16,96,152.451,2.404,1,13.462,0.000,,,,
70,17,2419,4213.300,7.712,,,,,,,
70,18,2005,3355.282,2.425,,,,,,,
70,19,2291,3651.894,12.619,,,,,,,
60,8,10551,13121.92,53.360,,,,,,,
60,9,9326,11539.19,184.891,,,,,,,
60,10,8157,10221.90,71.969,,,,,,,
60,11,8762,11409.30,43.796,,,,,,,
60,12,7767,9591.898,677.736,1,31.988,0.000,,,,
60,13,7149,8749.405,25.057,,,,,,,
60,14,2215,4030.822,25.879,,,,,,,
60,15,18450,19627.67,1114.599,,,,,,,
60,16,,,,,,,,,,
60,17,2791,4547.486,3.029,,,,,,,
60,18,1932,3017.851,2.633,,,,,,,
60,19,2336,4004.607,16.274,,,,,,,
