RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,689095,585619.8,188584.1,668,14696.35,45.757,,,,
100,1,629,869.012,3.588,5,43.456,3.877,,,,
100,2,454,692.199,3.072,,,,,,,
100,3,624,722.107,2.716,,,,,,,
100,4,2828,3268.581,16.121,,,,,,,
90,0,786615,1693948,2697273,87518,862816.6,242414.9,6,184512.4,132222593,
90,1,1835,2252.206,1.594,,,,,,,
90,2,591,887.062,3.050,,,,,,,
90,3,1729,2312.687,2.678,1,17.765,0.000,,,,
90,4,948,1136.958,1.656,,,,,,,
80,0,786618,1744593,2635098,90057,911686.5,309267.0,4,162110.6,322865918,
80,1,2118,2966.937,65.878,,,,,,,
80,2,705,1015.048,3.642,,,,,,,
80,3,2109,2874.720,47.539,,,,,,,
80,4,1451,1949.831,3.532,,,,,,,
70,0,786606,1766746,4554958,92343,934290.6,247224.6,3,103789.5,636258489,
70,1,2152,3045.535,35.667,8,64.069,5.687,,,,
70,2,1238,1552.370,2.479,,,,,,,
70,3,2821,3929.350,7.912,,,,,,,
70,4,1495,1908.598,1.827,,,,,,,
60,0,996071,3520795,3645777,336273,2759020,2684846,6,396793.1,2356303898,
60,1,110,126.533,0.387,,,,,,,
60,2,1725,2188.069,1.934,,,,,,,
60,3,3801,4749.711,19.371,,,,,,,
60,4,3352,3917.747,7.879,,,,,,,
50,0,1048725,3669815,3577610,359089,2896771,3335766,13,600794.4,598899914,
50,1,1009,1233.540,2.158,,,,,,,
50,2,366,733.587,3.915,,,,,,,
50,3,594,741.124,0.480,,,,,,,
50,4,2556,3405.049,9.678,,,,,,,
40,0,1048763,4069764,28785466,422788,3318842,3409352,5,149487.5,73178780,
40,1,3092,3681.983,22.199,,,,,,,
40,2,885,1330.406,3.300,,,,,,,
40,3,2879,3725.981,4.803,,,,,,,
40,4,724,859.672,1.982,,,,,,,
30,0,1048773,3846295,1260683,404203,3071445,1006941,4,130262.8,120916002,
30,1,2021,2518.138,2.953,1,22.682,0.000,,,,
30,2,372,710.424,2.383,1,10.554,0.000,,,,
30,3,4003,4943.533,13.372,,,,,,,
30,4,1953,2407.440,2.236,,,,,,,
20,0,1048882,3708361,2279636,394942,2909972,895739.3,3,74061.80,4381135,
20,1,2746,3446.544,4.855,2,25.395,7.461,,,,
20,2,1650,2103.673,1.795,,,,,,,
20,3,3893,4789.253,10.023,,,,,,,
20,4,2337,2998.809,15.135,,,,,,,
10,0,1048766,3653113,7658936,401339,2853864,639909.8,1,37994.07,0.000,
10,1,2950,3658.056,134.435,,,,,,,
10,2,1302,1733.970,3.161,,,,,,,
10,3,4119,5228.296,9.821,3,27.039,17.789,,,,
10,4,1895,2254.628,1.902,,,,,,,
5,0,1048652,3752024,4261439,433989,2998724,482207.7,1,10319.83,0.000,
5,1,1665,2263.477,2.169,1,14.907,0.000,,,,
5,2,1322,1647.831,2.295,2,33.499,71.988,,,,
5,3,3572,4515.271,6.240,,,,,,,
5,4,2532,3231.250,113.560,,,,,,,
