RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.78,0.09,0:02.12,0,100521,0,0
90,3.89,0.86,0:02.59,34047,113819,54081,45528
80,3.95,1.08,0:02.76,47688,111399,69947,53221
70,3.98,1.27,0:02.90,57443,123683,78875,64582
60,3.97,1.36,0:02.92,63485,108827,73074,69256
50,4.19,1.52,0:03.12,71673,175121,111496,84112
40,5.13,4.18,0:05.01,149662,1018805,589368,355984
30,5.26,6.39,0:06.44,238032,1058552,663030,736248
20,4.37,6.99,0:06.50,263221,1118120,708215,791307
10,4.77,6.84,0:06.58,268447,1114165,709732,801415
5,5.31,6.93,0:07.00,277074,1130706,725126,803179
