RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.13,3.63,0:05.76,108488,940298,558088,122825
90,2.16,2.87,0:05.33,26,1048766,565334,546177
80,2.23,2.76,0:05.30,14,1048781,565615,562243
70,2.19,2.62,0:05.13,16,1048784,565620,562280
60,2.27,2.57,0:05.15,14,1048785,565620,562427
50,2.36,2.85,0:05.55,14,1048791,565622,562712
40,2.36,2.36,0:05.06,14,1048796,565624,562721
30,2.34,2.25,0:04.93,14,1048795,565625,562780
20,2.37,2.20,0:04.92,14,1048802,565625,562880
10,2.38,2.06,0:04.78,14,1048804,565625,562964
5,2.39,1.98,0:04.72,14,1048802,565625,563009
