RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678811,112
90,693559,1547
80,693336,1440
70,704946,5973
60,768850,36362
50,851563,78096
40,992909,124037
30,1209019,206562
20,1311858,203722
10,1483171,240951
5,1580781,241235
