RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,678464,493278.9,45908.62,106,888.213,22.128,,,,,1069,708.941,1.994,678464,19838.09,510.262,,159.093,
100,1,853,1137.106,1.729,,,,,,,,,,,853,45.613,0.269,,,
100,2,306,640.001,1.328,,,,,,,,,,,306,26.487,0.002,,,
100,3,2368,2943.313,9.326,,,,,,,,,,,2368,80.383,0.000,,,
100,4,1999,2680.482,2.178,,,,,,,,,,,1999,68.522,0.000,,,
90,0,689323,529061.1,1061559,1525,11755.48,13.702,,,,,15770,11714.84,162.265,689323,19968.91,8140.347,,2817.935,
90,1,1429,1906.177,1.880,,,,,,,,,,,1429,52.076,0.000,,,
90,2,645,1133.649,1.881,,,,,,,,,,,645,43.345,0.002,,,
90,3,660,848.089,2.389,,,,,,,,,,,660,23.912,0.000,,,
90,4,5795,7182.552,78.862,,,,,,,,,,,5795,286.423,1.344,,,
80,0,689326,535881.3,2121360,1428,10982.74,11.552,,,,,15529,10493.05,859.741,689326,20284.65,152275.3,,2767.866,
80,1,2406,3053.486,3.295,,,,,,,,,,,2406,79.977,0.000,,,
80,2,734,1146.615,2.452,,,,,,,,,,,734,40.155,0.001,,,
80,3,1771,2411.680,1.532,4,32.814,1.821,,,,,9,0.465,0.000,1771,66.020,0.000,,5.698,
80,4,2639,3421.960,2.916,,,,,,,,,,,2639,88.116,0.000,,,
70,0,700148,602175.3,2356242,5956,58176.75,2748.080,4,67887.40,11005918,,27134,13772.93,1079.651,700148,20974.49,8464.428,,6596.739,
70,1,2721,3824.410,4.902,8,59.355,4.503,,,,,9,0.277,0.000,2721,109.216,0.200,,4.441,
70,2,662,1124.980,2.170,,,,,,,,,,,662,42.287,0.001,,,
70,3,2801,4053.853,8.368,,,,,,,,,,,2801,123.848,0.000,,,
70,4,2368,3097.120,6.682,,,,,,,,,,,2368,81.346,0.000,,,
60,0,764304,1010626,4251410,36352,398694.4,29852.90,5,85792.65,2400203,,91038,15506.62,4012.931,764304,23756.39,30982.75,,30472.04,
60,1,2350,3237.194,9.686,,,,,,,,,,,2350,82.954,0.001,,,
60,2,636,1045.087,2.139,,,,,,,,,,,636,38.555,0.001,,,
60,3,2899,4200.592,5.682,2,17.988,5.431,,,,,10,15.365,21.863,2899,132.106,0.149,,5.359,
60,4,2266,3011.044,11.712,,,,,,,,,,,2266,81.291,0.001,,,
50,0,843367,1624826,4432662,78087,896122.0,153004.9,6,87136.15,13837022,,173725,53542.54,55611.93,843367,25666.65,2155.613,,60246.61,
50,1,3429,4739.561,8.320,,,,,,,,,,,3429,139.035,0.253,,,
50,2,1004,1493.679,1.651,,,,,,,,,,,1004,69.594,0.265,,,
50,3,3605,5455.316,265.007,,,,,,,,,,,3605,177.700,8.027,,,
50,4,1733,2407.679,3.683,,,,,,,,,,,1733,61.489,0.000,,,
40,0,974931,2177322,5293805,124021,1288013,987147.4,6,93443.91,51383418,,315061,95123.70,245536.4,974931,30478.98,174465.2,,105844.9,
40,1,2728,3609.126,12.879,,,,,,,,,,,2728,123.806,0.236,,,
40,2,345,846.675,5.369,,,,,,,,,,,345,35.692,0.002,,,
40,3,6237,7706.651,1245.058,,,,,,,,,,,6237,295.118,20.017,,,
40,4,3559,4825.446,4.541,,,,,,,,,,,3559,120.598,0.000,,,
30,0,1163573,3388021,2427761,206551,2209108,2176799,4,52198.63,59243129,,531167,241485.7,1628576,1163573,36948.18,45253.36,,169426.4,
30,1,4013,5538.453,7.627,,,,,,,,,,,4013,135.550,0.001,,,
30,2,1527,2188.312,2.275,,,,,,,,,,,1527,73.599,0.001,,,
30,3,4936,7518.240,24.747,,,,,,,,,,,4936,245.364,0.835,,,
30,4,3203,4121.041,8.951,,,,,,,,,,,3203,125.373,0.453,,,
20,0,1232123,3679942,14483576,203705,2193862,1359095,4,43439.04,15086750,,633985,445892.9,13092590,1232123,40633.17,34082.90,,201329.9,
20,1,1544,1975.891,1.364,,,,,,,,,,,1544,53.683,0.000,,,
20,2,792,1407.426,1.601,,,,,,,,,,,792,56.492,0.002,,,
20,3,7716,9884.690,122.017,,,,,,,,,,,7716,451.988,3.941,,,
20,4,5429,7437.264,34.630,,,,,,,,,,,5429,229.430,0.729,,,
10,0,1371455,4233005,18056921,240933,2501904,1514688,2,20104.31,90241672,,805222,565967.8,9722926,1371455,45735.39,98776.16,,255815.3,
10,1,2883,3762.673,4.576,10,109.418,28.495,,,,,29,1.123,0.000,2883,117.596,0.172,,13.618,
10,2,910,1790.484,4.741,2,18.421,12.196,,,,,5,0.147,0.000,910,96.709,0.585,,2.318,
10,3,3233,4763.596,15.926,,,,,,,,,,,3233,133.974,0.002,,,
10,4,849,1240.541,3.634,,,,,,,,,,,849,30.858,0.000,,,
5,0,1455640,4410436,2865454,241229,2542014,1072807,3,18517.08,19522831,,893687,622475.3,11869363,1455640,47575.19,13709.05,,284714.5,
5,1,1019,1344.684,1.639,,,,,,,,,,,1019,37.037,0.000,,,
5,2,742,1449.516,1.658,,,,,,,,,,,742,59.950,0.002,,,
5,3,10374,13821.69,4142.470,,,,,,,,,,,10374,705.148,170.170,,,
5,4,3947,5548.209,12.088,2,20.310,4.973,,,,,11,0.345,0.000,3947,137.651,0.001,,5.015,
