RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.24,0.92,0:03.19,2683,709616,199503,12738
90,2.19,1.94,0:04.32,32833,753733,380126,282922
80,2.20,1.96,0:04.35,32846,753722,444150,283833
70,2.28,1.89,0:04.36,32820,753753,492519,284550
60,2.34,3.09,0:05.57,72244,924252,564475,498146
50,2.36,3.38,0:05.86,77143,971583,565354,549309
40,2.43,2.74,0:05.28,73028,975699,565585,563020
30,2.47,4.26,0:06.87,189107,859622,565588,563021
20,2.46,6.45,0:08.96,364496,684231,565587,563039
10,2.53,3.21,0:05.88,124326,924401,565587,563018
5,2.49,3.25,0:05.88,123688,925042,565587,563024
