RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679340,132
90,689723,1539
80,695194,1791
70,716240,5636
60,776719,39947
50,904112,58822
40,1039607,90848
30,1180884,147923
20,1274191,151187
