RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.28,0.68,0:02.96,614,611397,92939,3605
90,2.10,4.01,0:06.15,124913,923879,565275,543520
80,2.08,4.89,0:07.00,199459,849335,565610,563032
70,2.15,5.46,0:07.64,250453,798344,565612,563018
60,2.22,5.72,0:07.97,277466,771335,565614,563036
50,2.22,4.88,0:07.12,197596,851212,565620,563036
40,2.18,3.74,0:05.95,130763,918044,565617,563041
30,2.28,3.59,0:05.89,134923,913887,565617,563041
20,2.29,3.54,0:05.87,130644,918167,565618,563048
10,2.26,3.50,0:05.77,139433,909384,565622,563050
5,2.30,3.34,0:05.66,131141,917675,565609,563046
