RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1394,2031.921,2.307,,,,,,,,,,,1394,53.783,0.000,,,
100,1,104897,83700.75,1159.409,,,,,,,,,,,104897,3467.306,80.917,,,
100,2,104890,84150.02,3947.409,,,,,,,,,,,104890,3691.304,35.761,,,
100,3,105093,83919.85,4487.414,,,,,,,,,,,105093,3680.677,53.280,,,
100,4,104810,84659.35,3363.192,,,,,,,,,,,104810,3982.783,73.424,,,
100,5,3040,4009.584,57.299,,,,,,,,,,,3040,121.744,0.009,,,
100,6,3886,5154.516,14.656,,,,,,,,,,,3886,151.399,0.002,,,
100,7,3125,4520.009,142.057,,,,,,,,,,,3125,127.427,0.004,,,
100,8,1398,1926.450,2.171,,,,,,,,,,,1398,55.607,0.000,,,
100,9,949,1433.928,5.937,,,,,,,,,,,949,39.789,0.000,,,
100,10,1565,2094.479,2.401,,,,,,,,,,,1565,59.134,0.001,,,
100,11,340,536.983,0.724,,,,,,,,,,,340,20.893,0.000,,,
100,12,214,398.957,1.993,,,,,,,,,,,214,13.983,0.000,,,
100,13,404,484.378,0.481,,,,,,,,,,,404,17.439,0.000,,,
100,14,286,449.603,0.694,,,,,,,,,,,286,15.808,0.000,,,
100,15,1650,2246.619,3.147,,,,,,,,,,,1650,62.488,0.000,,,
100,16,1747,2473.496,1.677,,,,,,,,,,,1747,66.808,0.000,,,
100,17,1920,2756.440,1.669,,,,,,,,,,,1920,86.451,0.000,,,
100,18,1376,1833.806,1.591,,,,,,,,,,,1376,69.790,0.172,,,
100,19,3019,3801.096,96.202,,,,,,,,,,,3019,174.870,4.403,,,
90,0,945,1418.322,1.843,,,,,,,,,,,945,74.997,0.470,,,
90,1,127529,265679.1,153912.1,14576,160402.6,11389.68,2,60281.65,50394896,,20175,2238.758,130.977,127529,4166.971,1.015,,,
90,2,125182,276686.0,365979.8,13076,173165.9,17656.32,3,76565.95,1080714661,,18941,1606.035,113.030,125182,4602.911,32.967,,,
90,3,121009,214223.2,169428.2,11889,113643.7,3175.030,4,102358.2,659809231,,16094,684.869,18.585,121009,4240.946,114.578,,,
90,4,123178,283473.8,395054.8,13131,182449.5,145772.7,3,67141.13,329456583,,17707,1095.738,29.090,123178,4323.291,2075.222,,,
90,5,3086,4147.955,15.319,,,,,,,,,,,3086,115.889,0.004,,,
90,6,1863,2472.799,2.814,8,71.123,10.426,,,,,8,0.280,0.000,1863,77.405,0.000,,,
