RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.78,0.10,0:02.13,0,100521,0,0
90,3.97,0.40,0:02.42,306,147410,50838,44982
80,4.05,0.38,0:02.48,1365,157793,64435,53359
70,4.00,0.50,0:02.54,195,166431,70706,63233
60,3.99,0.39,0:02.47,301,167741,70789,68653
50,4.20,0.63,0:02.70,6864,230585,106602,80368
40,4.77,1.93,0:03.64,3785,1235731,611380,257654
30,5.52,3.01,0:04.60,720,1367138,698652,754777
20,5.13,2.76,0:04.31,426,1380982,707839,772090
10,4.99,3.01,0:04.37,3699,1386267,711745,780027
5,5.70,2.98,0:04.69,3057,1385845,711361,779206
