RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.14,3.62,0:05.77,108771,940015,558104,123135
90,2.14,2.87,0:05.31,626,1048167,565345,546322
80,2.22,2.75,0:05.29,14,1048781,565618,562252
70,2.18,2.63,0:05.13,16,1048782,565622,562292
60,2.28,2.56,0:05.16,14,1048786,565616,562423
50,2.30,2.71,0:05.35,14,1048791,565621,562662
40,2.28,2.44,0:05.06,17,1048794,565626,562725
30,2.35,2.24,0:04.93,14,1048798,565627,562785
20,2.35,2.16,0:04.86,14,1048799,565622,562866
10,2.41,2.03,0:04.78,15,1048803,565626,562975
5,2.45,1.91,0:04.71,14,1048801,565624,563002
