RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048898,3133638,280508151,108771,2397161,489256.1,,,,65950.14,524307,17232.33,852.556
100,1,3289,4366.421,9.403,,,,,,,,,,
100,2,656,1292.293,9.235,16,230.080,6.202,,,,,16,0.500,0.000
100,3,1979,2396.762,2.166,,,,,,,,,,
100,4,2168,2970.475,329.813,,,,,,,,,,
90,0,1048848,1897654,2422206,626,10065.94,45.039,38,872279.6,67571423,385631.1,745069,687816.8,680655.3
90,1,2563,3748.143,14.075,16,285.295,22.046,,,,,16,0.544,0.000
90,2,604,1002.125,6.085,,,,,,,,,,
90,3,2748,3504.828,2.584,,,,,,,,,,
90,4,2411,2774.600,4.786,,,,,,,,,,
80,0,1048957,1951807,1680680,14,270.523,77.541,31,801866.6,84775698,392076.7,759927,736721.7,394414.7
80,1,,,,,,,,,,,,,
80,2,1527,1954.234,2.467,,,,,,,,,,
80,3,3619,4885.058,94.864,,,,,,,,,,
80,4,2116,2701.216,79.831,9,136.069,3.338,,,,,9,0.335,0.000
70,0,1048830,1955380,1961249,16,342.561,131.389,30,609907.8,76741765,397305.4,755293,723396.7,2890660
70,1,2163,2827.117,43.966,16,230.899,6.223,,,,,16,0.531,0.000
70,2,564,834.404,1.444,,,,,,,,,,
70,3,1985,2608.696,1.682,,,,,,,,,,
70,4,528,661.826,2.057,,,,,,,,,,
60,0,1048725,1954278,2791120,14,268.757,50.279,28,627807.0,138059974,389211.9,758995,731480.0,1163541
60,1,904,1066.719,1.156,,,,,,,,,,
60,2,498,756.254,1.967,,,,,,,,,,
60,3,4725,5565.665,222.511,,,,,,,,,,
60,4,2623,3220.057,5.319,,,,,,,,,,
50,0,1048882,1973723,7082654,14,220.462,10.036,24,829746.5,276858964,382959.4,764554,763293.6,1491953
50,1,2597,3172.648,6.052,8,120.707,3.856,,,,,8,0.306,0.000
50,2,422,969.617,10.413,16,232.104,5.266,,,,,16,0.556,0.000
50,3,1718,2162.826,0.966,,,,,,,,,,
50,4,1517,1723.430,1.025,,,,,,,,,,
40,0,1048848,1985783,1945494,17,370.511,103.166,21,481046.8,106145565,376912.5,773697,779881.5,489127.2
40,1,1842,2154.693,1.431,,,,,,,,,,
40,2,285,525.902,2.259,,,,,,,,,,
40,3,1961,2642.244,2.198,8,122.492,3.875,,,,,8,0.298,0.000
40,4,1468,1815.869,1.590,,,,,,,,,,
30,0,1048891,1993873,2085932,46,708.286,26.664,14,319473.9,129678726,384440.3,768480,770201.8,791191.2
30,1,4455,5056.679,57.358,,,,,,,,,,
30,2,390,673.961,2.448,,,,,,,,,,
30,3,3013,3984.766,29.463,,,,,,,,,,
30,4,1928,2643.420,3.881,16,233.999,4.894,,,,,16,0.514,0.000
20,0,1048813,2012547,2448980,14,202.516,1.394,11,232905.7,30973845,381215.4,771600,782200.6,1098844
20,1,1080,1343.351,2.410,,,,,,,,,,
20,2,266,538.720,3.820,,,,,,,,,,
20,3,1543,2337.160,4.321,16,226.917,2.190,,,,,16,0.494,0.000
20,4,741,695.687,1.201,,,,,,,,,,
10,0,1048816,2017446,1070046,15,307.108,92.889,5,126654.7,78936626,382640.5,776358,788565.6,1996871
10,1,1461,1648.477,1.143,,,,,,,,,,
10,2,738,1029.937,2.142,,,,,,,,,,
10,3,1875,2502.256,2.293,,,,,,,,,,
10,4,852,1301.424,5.992,16,233.847,4.817,,,,,16,0.556,0.000
5,0,1048921,2020993,4812648,14,262.871,71.411,3,47743.27,16666177,378991.0,771264,787643.0,678693.4
5,1,1390,1733.384,2.285,,,,,,,,,,
5,2,1010,1373.319,3.665,,,,,,,,,,
5,3,2177,2862.152,16.303,,,,,,,,,,
5,4,1355,1737.297,2.721,,,,,,,,,,
