RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1049139,108822
90,1269920,678
80,1284778,69
70,1280153,75
60,1283840,66
50,1289403,69
40,1298553,72
30,1293306,70
20,1296458,68
10,1301224,73
5,1296127,72
