RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101557,62
90,156051,1339
80,167832,1454
70,167165,685
60,170501,442
50,277444,6577
40,1043676,2264
30,1103777,101
20,1104533,93
10,1189398,36452
5,1693525,16524
