RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104792,80433.53,2458.551,,,,,,,6356.752,,,
100,1,715,790.485,4.333,,,,,,,,,,
100,2,213,404.559,0.719,,,,,,,,,,
100,3,353,410.288,0.454,,,,,,,,,,
100,4,1089,1401.615,1.757,,,,,,,,,,
90,0,126497,148945.4,64178.33,5079,43322.12,102939.2,1,13869.50,0.000,15353.46,19053,635.289,0.090
90,1,1195,1862.991,6.380,32,250.537,17.605,,,,,32,1.214,0.000
90,2,337,471.537,1.735,,,,,,,,,,
90,3,1134,1278.085,1.737,,,,,,,,,,
90,4,724,947.346,2.264,,,,,,,,,,
80,0,160789,199317.2,327901.9,4133,31980.87,287.733,2,34887.91,23859520,43322.25,53194,1825.030,19.838
80,1,1835,2381.161,2.494,,,,,,,,,,
80,2,367,626.467,6.996,,,,,,,,,,
80,3,1969,2660.562,2.100,9,78.362,16.849,,,,,9,0.355,0.000
80,4,1359,1866.676,3.100,,,,,,,,,,
70,0,177182,233752.0,509063.5,4759,40638.17,1658.777,3,46157.99,2114594,53925.55,69825,3061.524,5989.891
70,1,2069,2747.910,2.246,,,,,,,,,,
70,2,363,620.232,2.461,,,,,,,,,,
70,3,1894,2550.918,2.784,28,192.289,0.928,,,,,28,1.175,0.000
70,4,1771,2291.292,1.507,,,,,,,,,,
60,0,182086,237691.0,359029.0,3885,34062.40,1091.109,4,66616.91,21348127,56807.28,73855,5897.773,7590.889
60,1,1854,2362.149,2.390,,,,,,,,,,
60,2,572,863.586,1.994,,,,,,,,,,
60,3,1605,2146.505,2.389,,,,,,,,,,
60,4,940,1236.610,2.628,,,,,,,,,,
50,0,212618,353647.9,667441.0,15988,125511.0,3659.368,4,56278.66,18732405,60770.58,89341,7067.316,23189.66
50,1,659,756.700,0.549,,,,,,,,,,
50,2,317,841.173,10.754,32,244.007,12.995,,,,,32,1.264,0.000
50,3,253,304.412,0.422,,,,,,,,,,
50,4,1736,2239.251,2.015,,,,,,,,,,
40,0,483615,1011540,12280443,64301,539927.5,64382.47,3,51076.71,7896346,126685.8,235829,18158.97,44544.71
40,1,2018,2528.445,1.854,,,,,,,,,,
40,2,317,744.871,4.544,16,112.192,1.487,,,,,16,0.626,0.000
40,3,1733,2346.588,1.878,,,,,,,,,,
40,4,5047,5910.354,48.914,32,229.914,5.911,,,,,32,1.267,0.000
30,0,1290540,1525288,647811.8,19646,204747.9,13974.13,4,61822.14,2224007,456501.9,669011,34700.57,730298.5
30,1,2501,3056.799,4.749,,,,,,,,,,
30,2,967,1437.680,2.752,,,,,,,,,,
30,3,2906,4276.707,4.082,32,213.768,0.725,,,,,32,1.117,0.000
30,4,1442,1844.363,2.117,,,,,,,,,,
20,0,1328963,1701889,2377328,33086,310381.0,26225.78,3,53421.50,5642426,484823.7,695760,33598.54,162665.1
20,1,3145,4495.735,19.047,,,,,,,,,,
20,2,750,1199.923,2.536,,,,,,,,,,
20,3,4194,6215.826,107.300,,,,,,,,,,
20,4,2453,3079.015,7.335,,,,,,,,,,
10,0,2663771,3240073,20226166,37878,304014.0,329428.3,6,63600.03,1762391,1077215,1513478,90721.73,3334231
10,1,1226,1586.276,2.404,,,,,,,,,,
10,2,610,1140.101,2.358,,,,,,,,,,
10,3,7933,9548.685,179.584,,,,,,,,,,
10,4,4046,5491.919,11.506,,,,,,,,,,
5,0,2665885,3228944,9291626,36705,264020.1,12933.61,22,56810.34,456578.7,1097930,1513516,80270.98,547362.5
5,1,2851,3779.585,6.468,8,62.381,5.950,,,,,8,0.323,0.000
5,2,422,925.885,3.153,,,,,,,,,,
5,3,2566,3954.992,8.333,,,,,,,,,,
5,4,1463,1816.695,2.709,,,,,,,,,,
