RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100849,0
90,142893,39192
80,153228,50284
70,195881,73676
60,206085,80897
50,235713,86620
40,1269921,168592
30,1619737,227744
20,1618247,229087
10,1658024,227602
5,2268968,312112
