RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.13,0.13,0:04.27,0,100590,0,0
90,4.29,0.78,0:05.09,39147,103410,205909,165240
80,4.31,0.95,0:05.28,50237,102650,275456,214855
70,4.36,1.18,0:05.55,73649,121772,358616,314582
60,4.33,1.47,0:05.82,80865,124750,369602,345789
50,4.51,1.81,0:06.35,86577,147642,458145,408531
40,4.84,7.16,0:13.40,168584,944038,2159126,2151963
30,4.89,9.67,0:16.73,227731,1153992,2715433,3003096
20,4.93,9.80,0:16.86,229054,1153685,2732671,3055093
10,4.92,9.99,0:17.16,227583,1185168,2755061,3144507
5,5.22,13.05,0:21.52,312100,1574798,2891270,4466382
