RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100632,64138.50,669.486,,,,,,,,,,
100,1,1203,1577.952,1.954,,,,,,,,,,
100,2,407,695.677,0.494,,,,,,,,,,
100,3,1949,2373.779,7.627,,,,,,,,,,
100,4,1476,1923.070,2.067,,,,,,,,,,
90,0,152277,791216.8,380165.8,42726,695396.5,620488.7,1,28922.31,0.000,,51755,1707.385,99.897
90,1,2390,3063.221,5.755,,,,,,,,,,
90,2,609,849.768,1.186,,,,,,,,,,
90,3,1829,2194.495,1.324,,,,,,,,,,
90,4,1454,1655.544,1.919,,,,,,,,,,
80,0,164759,890352.7,1387325,50676,787570.5,17731.62,3,92568.13,129524525,,61661,2717.720,546.565
80,1,1526,2004.296,2.852,,,,,,,,,,
80,2,233,469.990,1.569,,,,,,,,,,
80,3,4199,5094.198,335.291,,,,,,,,,,
80,4,1741,2240.317,1.782,,,,,,,,,,
70,0,189086,1014020,991122.6,59330,898337.8,28255.35,5,146433.0,9939732,,77328,5456.825,2461.116
70,1,1573,2011.193,3.369,2,33.447,3.588,,,,,10,8.411,6.281
70,2,714,967.186,1.210,,,,,,,,,,
70,3,1575,1797.145,1.905,,,,,,,,,,
70,4,1443,1908.763,3.788,,,,,,,,,,
60,0,175844,1054265,1189034,63413,941117.1,61396.82,6,138070.0,29269547,,72226,6435.106,1107.509
60,1,2383,3009.876,13.238,,,,,,,,,,
60,2,1052,1456.366,3.792,,,,,,,,,,
60,3,2069,2631.777,2.783,,,,,,,,,,
60,4,977,1188.730,1.453,,,,,,,,,,
50,0,253880,1295402,15944028,73924,1137371,80592.34,6,122493.5,20562865,,114366,13327.48,5456.923
50,1,2966,3435.756,255.872,,,,,,,,,,
50,2,622,993.426,1.977,,,,,,,,,,
50,3,2466,3017.243,6.620,,,,,,,,,,
50,4,3476,4052.357,19.531,,,,,,,,,,
40,0,1287936,3888940,8118368,157133,2741857,378048.3,4,83479.12,58479512,,792600,476761.4,771106.8
40,1,619,869.514,3.949,3,60.586,43.956,,,,,8,0.343,0.001
40,2,689,1220.831,2.922,,,,,,,,,,
40,3,5531,7592.806,99.965,,,,,,,,,,
40,4,3352,3867.725,5.953,,,,,,,,,,
30,0,1382577,5633696,3601571,246267,4039369,879000.1,5,103470.5,15229296,,971868,814856.2,1091987
30,1,140,245.841,10.180,5,78.700,3.000,,,,,9,4.563,1.941
30,2,2363,3373.108,17.981,,,,,,,,,,
30,3,6614,8638.123,133.823,,,,,,,,,,
30,4,5069,6465.137,16.508,7,105.340,7.053,,,,,8,0.230,0.000
20,0,1382517,5688546,12256301,249796,4088383,4153959,7,107609.1,12807719,,970827,815990.0,912208.9
20,1,203,272.066,3.182,1,23.314,0.000,,,,,7,0.295,0.001
20,2,2195,3090.630,33.532,1,18.181,0.000,,,,,9,4.021,1.428
20,3,6316,7978.192,55.172,,,,,,,,,,
20,4,5394,6410.702,15.136,1,17.859,0.000,,,,,4,0.191,0.001
10,0,1511619,6059363,3606650,260200,4298572,1101737,5,96054.90,592739.0,,1096417,906915.6,1880065
10,1,9309,9625.403,724.935,,,,,,,,,,
10,2,1024,1864.620,7.391,6,113.695,72.687,,,,,8,0.263,0.000
10,3,6328,8255.469,41.851,,,,,,,,,,
10,4,4536,5487.531,11.100,,,,,,,,,,
5,0,1894563,7583727,4594546,318942,5232145,2132135,7,96148.98,1950270,,1529193,1250355,21880562
5,1,2486,3034.969,6.280,,,,,,,,,,
5,2,886,1565.298,2.937,,,,,,,,,,
5,3,3534,4490.783,7.739,,,,,,,,,,
5,4,258,321.855,1.659,,,,,,,,,,
