RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100635,64401.74,528.003,,,,,,,,,,
100,1,1690,2134.005,1.935,,,,,,,,,,
100,2,431,752.797,9.579,,,,,,,,,,
100,3,1112,1353.200,2.180,,,,,,,,,,
100,4,598,752.286,4.445,,,,,,,,,,
90,0,142559,461117.8,200564.5,38180,369596.1,46943.11,1,17759.82,0.000,,41658,1693.958,3868.173
90,1,1707,2145.270,1.797,,,,,,,,,,
90,2,514,729.156,2.618,,,,,,,,,,
90,3,1434,1767.628,1.770,,,,,,,,,,
90,4,219,280.268,2.789,,,,,,,,,,
80,0,152748,566394.5,543253.9,50198,468006.6,41620.63,2,44687.37,37422807,,52225,2203.475,13430.37
80,1,370,437.100,1.284,,,,,,,,,,
80,2,566,928.145,3.116,,,,,,,,,,
80,3,2819,3636.034,4.478,,,,,,,,,,
80,4,1543,1916.909,2.050,,,,,,,,,,
70,0,197449,785806.4,2875380,74079,661919.4,80287.58,3,58672.98,1401668,,77700,3756.758,2355.242
70,1,1356,1767.243,4.380,3,25.276,4.210,,,,,8,0.326,0.000
70,2,375,641.719,2.370,,,,,,,,,,
70,3,3401,4174.493,30.926,,,,,,,,,,
70,4,1225,1690.202,2.912,1,33.575,0.000,,,,,1,0.057,0.000
60,0,182642,718052.5,324480.6,71881,598115.6,41603.56,4,75326.56,4774368,,73468,2973.285,356.791
60,1,481,688.983,5.381,,,,,,,,,,
60,2,164,397.241,3.422,,,,,,,,,,
60,3,3615,4373.691,481.405,,,,,,,,,,
60,4,2184,3036.793,225.527,,,,,,,,,,
50,0,249126,953940.3,1598365,92421,781320.8,99662.76,5,75031.14,3818330,,111650,18553.39,16260.49
50,1,319,418.616,4.464,,,,,,,,,,
50,2,375,708.624,2.247,,,,,,,,,,
50,3,2643,3483.685,4.022,,,,,,,,,,
50,4,2179,2770.096,29.150,1,10.540,0.000,,,,,1,0.040,0.000
40,0,1139831,3316475,4715624,163769,1789040,887673.6,4,68986.24,5219015,,734549,877854.1,6092121
40,1,1810,2220.377,1.823,,,,,,,,,,
40,2,441,898.646,4.650,,,,,,,,,,
40,3,2435,3133.381,8.727,,,,,,,,,,
40,4,1223,1543.956,2.433,1,13.922,0.000,,,,,1,0.059,0.000
30,0,1382730,4560842,525134.8,258527,2622601,2101906,4,63850.20,10567537,,963553,1129214,5280528
30,1,2072,2751.981,2.988,4,35.693,13.488,,,,,8,0.323,0.000
30,2,391,888.687,2.685,,,,,,,,,,
30,3,1523,1837.565,2.242,,,,,,,,,,
30,4,7578,8581.925,281.447,2,18.336,5.320,,,,,2,0.082,0.000
20,0,1383171,4550372,586460.0,258087,2576516,1740316,4,70878.96,10232098,,964146,1158798,4729545
20,1,217,402.790,8.289,4,58.396,82.360,,,,,8,0.283,0.000
20,2,1799,2535.039,1.914,,,,,,,,,,
20,3,5785,7824.920,19.651,,,,,,,,,,
20,4,3216,4066.889,15.559,2,60.746,6.624,,,,,2,0.103,0.000
10,0,1444436,4610502,2569707,254037,2597493,1508772,7,74316.36,7026730,,1015971,1171684,4843166
10,1,3185,4390.863,15.400,,,,,,,,,,
10,2,823,1421.714,5.079,,,,,,,,,,
10,3,5950,8171.824,62.203,,,,,,,,,,
10,4,3178,4020.271,14.624,2,36.514,36.346,,,,,2,0.118,0.000
5,0,1891164,5858796,1881219,330630,3120320,15224308,30,71585.10,405795.8,,1529627,1635374,20277081
5,1,4041,5062.811,8.697,,,,,,,,,,
5,2,564,1018.457,1.400,,,,,,,,,,
5,3,6909,9131.819,189.896,7,53.338,4.351,,,,,8,0.263,0.000
5,4,2774,3388.425,4.775,2,19.020,4.842,,,,,2,0.078,0.000
