TIME,RECV,XMIT
4,0,0
108,0,0
210,319396,47464736
313,620452,91649624
416,981876,145570656
520,1315104,194586392
622,1697584,250757408
726,2096976,309753312
829,2498188,369018056
932,2850820,422513080
1035,3066308,454897960
1139,3387552,500977136
1242,3729712,551266760
1345,4116336,608041632
1448,4508896,666293056
1551,4906440,725003576
1654,5307484,783991208
1757,5661656,837825384
1861,5844048,864556352
1963,6179572,913658944
2066,6526072,964399392
2169,6911408,1020913696
2272,7305228,1079086536
2375,7699664,1137350368
2478,8094268,1195639016
2581,8451604,1248790752
2684,8595132,1271336088
2788,8920912,1317944672
2891,9292052,1372568824
2994,9678004,1429579448
3097,10064544,1486676928
3199,10454052,1544212824
3302,10840732,1601823168
3405,11061932,1635461256
3508,11320260,1672164120
3611,11660824,1723007968
3714,12028492,1776780104
3816,12410216,1833426760
3919,12794908,1889990696
4022,13180776,1946988912
4125,13547576,2002225192
4228,13724116,2028674912
4331,14016660,2070460920
4434,76989488,2169665912
4537,222166688,2171078808
4641,365235348,2172466208
4744,508475388,2173854608
4846,639160824,2175120688
4949,783471956,2176518408
5052,921159944,2177856568
5155,1063644144,2179238288
5258,1206522876,2180624968
5361,1346558792,2181983768
5464,1486593336,2183340328
5567,1623802940,2184672488
5670,1765907732,2186050888
5773,1906750568,2187417408
5876,2045675768,2188764128
5979,2176641636,2190024408
