RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100837,0
90,154864,41103
80,164795,47606
70,195301,57097
60,188135,63541
50,237013,68857
40,1337116,182909
30,1417621,259040
20,1425586,245725
10,1569545,268397
5,1971837,330595
