RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.10,5.35,0:07.46,438411,610370,564058,472206
90,2.30,1.91,0:04.96,32,1048753,565066,530295
80,2.15,2.14,0:05.02,14,1048783,565615,562237
70,2.37,1.96,0:05.01,15,1048780,565616,562357
60,2.39,1.95,0:04.96,15,1048784,565620,562409
50,2.39,1.99,0:04.96,15,1048789,565629,562629
40,2.50,1.92,0:04.94,15,1048790,565626,562710
30,2.55,1.88,0:04.90,15,1048793,565621,562818
20,2.46,2.01,0:04.91,15,1048796,565626,562929
10,2.57,1.94,0:04.91,14,1048799,565621,563032
5,2.62,1.91,0:04.90,15,1048801,565624,563089
