RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048795,4940947,5064702,438411,4199151,2798910,,,,65696.62,524302,20195.73,2168.010
100,1,2069,2987.063,4.105,32,242.690,10.382,,,,,32,1.254,0.000
100,2,501,1005.880,2.515,,,,,,,,,,
100,3,1041,1212.641,3.536,,,,,,,,,,
100,4,6734,7488.628,143.859,,,,,,,,,,
90,0,1048895,2400155,4822379,32,1074.472,769.754,,,,390397.3,734186,1142338,12811968
90,1,778,955.213,2.136,,,,,,,,,,
90,2,266,567.658,3.614,8,61.284,4.034,,,,,9,0.370,0.000
90,3,1392,1727.744,2.209,,,,,,,,,,
90,4,2105,2622.582,54.517,,,,,,,,,,
80,0,1048982,2435230,56932486,14,177.773,92.546,,,,397392.6,762779,1171880,38993467
80,1,1371,1729.493,2.223,,,,,,,,,,
80,2,487,768.322,3.505,,,,,,,,,,
80,3,4761,5950.159,154.019,,,,,,,,,,
80,4,2119,2754.263,54.353,,,,,,,,,,
70,0,1048793,2383702,2002183,15,107.100,0.946,,,,392864.4,758518,1120624,4025387
70,1,1271,1567.278,1.217,,,,,,,,,,
70,2,828,1214.986,2.998,,,,,,,,,,
70,3,2132,3130.190,41.041,16,115.711,4.760,,,,,16,0.562,0.000
70,4,1227,1435.286,1.821,,,,,,,,,,
60,0,1048793,2318145,761843.8,15,132.987,32.566,,,,391153.2,763070,1053804,5752615
60,1,706,1012.527,6.118,,,,,,,,,,
60,2,455,773.209,1.619,,,,,,,,,,
60,3,4576,5615.870,48.912,,,,,,,,,,
60,4,2669,3527.920,5.779,,,,,,,,,,
50,0,1048908,2281569,4782371,15,221.647,119.657,,,,386549.8,761089,1021162,5105564
50,1,1267,1561.766,1.895,,,,,,,,,,
50,2,423,996.064,7.932,34,244.961,7.658,,,,,34,1.311,0.000
50,3,1893,2822.447,2.438,16,114.389,3.414,,,,,16,0.572,0.000
50,4,789,1054.276,2.793,,,,,,,,,,
40,0,1048803,2224653,5473757,15,209.716,118.767,,,,382373.3,772893,973686.7,5248511
40,1,1313,1732.133,3.006,8,84.928,49.044,,,,,8,0.410,0.000
40,2,830,1184.102,2.050,,,,,,,,,,
40,3,2730,4105.816,5.809,,,,,,,,,,
40,4,1267,1635.360,2.354,,,,,,,,,,
30,0,1048733,2175583,6532082,15,197.279,94.733,,,,378878.5,768882,925275.8,2931992
30,1,4489,4798.878,46.572,,,,,,,,,,
30,2,510,738.069,0.813,,,,,,,,,,
30,3,3085,4630.169,19.182,,,,,,,,,,
30,4,2260,2883.765,15.854,,,,,,,,,,
20,0,1048999,2134654,6470367,15,233.986,287.892,,,,378956.1,766858,884340.6,1453047
20,1,752,1006.525,3.958,,,,,,,,,,
20,2,172,434.799,3.835,,,,,,,,,,
20,3,4408,5377.356,70.816,,,,,,,,,,
20,4,2545,3346.719,6.913,,,,,,,,,,
10,0,1049097,2089806,7247443,14,141.907,46.672,,,,376707.3,768366,832839.8,983188.2
10,1,172,233.413,6.210,,,,,,,,,,
10,2,172,431.871,6.144,,,,,,,,,,
10,3,2946,4705.124,1686.814,,,,,,,,,,
10,4,1978,2404.618,2.080,,,,,,,,,,
5,0,1048741,2067176,3830312,15,215.769,121.588,,,,378207.9,772993,816289.6,1831234
5,1,1214,1326.958,2.089,,,,,,,,,,
5,2,479,775.554,1.887,,,,,,,,,,
5,3,987,1477.314,2.396,,,,,,,,,,
5,4,4274,4942.243,137.511,,,,,,,,,,
