RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.32,0.64,0:02.96,651,614029,95777,3749
90,2.13,4.20,0:06.35,146068,902723,565261,542723
80,2.15,4.26,0:06.45,153402,895393,565612,563011
70,2.13,4.00,0:06.15,136089,912708,565613,563027
60,2.18,3.92,0:06.13,134881,913919,565612,563027
50,2.09,4.32,0:06.44,143501,905305,565611,563028
40,2.20,3.90,0:06.13,142400,906408,565620,563050
30,2.21,6.98,0:09.20,397126,651682,565615,563038
20,2.30,4.24,0:06.57,184406,864405,565618,563049
10,2.34,3.97,0:06.33,181665,867150,565619,563057
5,2.28,3.43,0:05.74,137748,911068,565619,563048
