RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,614605,435723.8,1228694,651,20237.70,56.614,,,,,91934,8281.582,452.226
100,1,813,956.790,0.983,,,,,,,,,,
100,2,217,362.396,0.442,,,,,,,,,,
100,3,459,636.161,2.247,,,,,,,,,,
100,4,507,636.801,2.110,,,,,,,,,,
90,0,1048970,3718055,16712897,146068,2992168,610529.6,3,97799.71,78382342,,537777,51672.25,53402.59
90,1,86,94.245,0.575,,,,,,,,,,
90,2,2147,3038.103,48.000,,,,,,,,,,
90,3,4640,5769.508,960.136,,,,,,,,,,
90,4,2269,2792.278,13.595,,,,,,,,,,
80,0,1048841,3755838,13017897,153402,3006676,372070.3,5,154036.5,199812738,,541874,72411.10,149090.6
80,1,3145,4088.636,23.235,2,37.146,41.971,,,,,18,43.228,79.740
80,2,496,861.089,3.611,1,18.513,0.000,,,,,9,12.083,15.062
80,3,4649,5641.415,257.989,,,,,,,,,,
80,4,2686,3193.431,4.271,3,50.071,5.664,,,,,28,46.064,26.384
70,0,1048722,3470660,24350609,136089,2725184,6891455,4,136749.4,177536838,,535115,56978.09,84141.84
70,1,2737,3189.016,4.722,,,,,,,,,,
70,2,401,730.311,2.978,,,,,,,,,,
70,3,3754,5012.359,26.914,,,,,,,,,,
70,4,1416,1716.427,1.833,,,,,,,,,,
60,0,1048957,3404313,774010.1,134881,2657234,336177.6,4,170153.9,266324222,,535370,50610.38,892319.1
60,1,3040,3944.119,34.224,2,47.651,15.719,,,,,7,0.281,0.001
60,2,450,824.728,5.827,,,,,,,,,,
60,3,3873,4895.644,16.102,,,,,,,,,,
60,4,2127,2663.856,49.018,,,,,,,,,,
50,0,1049028,3384370,7453280,143501,2643241,471458.6,12,514167.0,734763021,,538739,58008.87,62448.83
50,1,978,1124.167,1.402,,,,,,,,,,
50,2,605,957.434,2.672,,,,,,,,,,
50,3,5801,6670.887,76.965,,,,,,,,,,
50,4,3125,4066.445,19.801,,,,,,,,,,
40,0,1048733,3358013,7739094,142400,2578903,942841.0,6,186683.7,285754890,,538491,64575.12,128596.3
40,1,2549,3276.237,8.617,,,,,,,,,,
40,2,1191,1566.034,2.100,,,,,,,,,,
40,3,3374,4390.488,12.064,,,,,,,,,,
40,4,1931,2387.926,2.721,,,,,,,,,,
30,0,1048855,6522000,414899932,397126,5836949,1710346,2,93008.24,608244766,,529884,31998.48,43146.32
30,1,3265,3780.366,7.238,,,,,,,,,,
30,2,943,1478.096,3.070,2,32.889,4.144,,,,,9,6.048,3.607
30,3,5245,6133.851,164.071,,,,,,,,,,
30,4,2100,2477.715,69.351,,,,,,,,,,
20,0,1048932,3753036,4585511,184406,2999633,514124.4,6,211869.1,180771314,,538744,61566.49,51600.40
20,1,331,459.739,3.056,1,16.700,0.000,,,,,3,0.096,0.000
20,2,238,522.244,1.878,,,,,,,,,,
20,3,4947,6346.319,14.788,,,,,,,,,,
20,4,3312,3715.945,6.207,,,,,,,,,,
10,0,1048740,3668782,2470644,181665,2909330,234472.1,1,25067.03,0.000,,538610,55785.92,214122.6
10,1,631,788.370,2.831,,,,,,,,,,
10,2,413,748.183,1.131,,,,,,,,,,
10,3,5500,6424.290,1448.075,,,,,,,,,,
10,4,3273,4015.826,9.418,,,,,,,,,,
5,0,1048942,3081156,1739738,137748,2309816,170252.6,2,36590.98,131190258,,533735,58541.67,941570.1
5,1,2542,2853.566,2.724,,,,,,,,,,
5,2,380,699.137,3.361,,,,,,,,,,
5,3,2083,2651.370,108.736,,,,,,,,,,
5,4,1488,1718.936,1.033,1,17.913,0.000,,,,,3,0.083,0.000
