RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.27,1.43,0:04.20,32405,754160,283573,256074
90,2.39,1.37,0:04.25,32365,754201,343455,257467
80,2.36,1.52,0:04.32,32772,753793,411766,283454
70,2.38,1.54,0:04.39,32780,753792,464058,284256
60,2.34,2.40,0:05.19,65692,934885,564580,504136
50,2.51,2.65,0:05.49,88507,960221,565341,548702
40,2.57,2.47,0:05.32,84100,964627,565526,559382
30,2.55,2.20,0:05.04,67861,980867,565587,563152
20,2.64,2.30,0:05.15,78755,969973,565588,563127
10,2.64,4.50,0:07.14,524304,524424,565587,563120
5,2.59,2.16,0:04.90,66854,981874,565587,563112
