RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,611737,416732.6,411437.8,436,13147.66,57.252,,,,
100,1,453,561.352,1.404,,,,,,,
100,2,342,600.087,3.617,,,,,,,
100,3,829,976.307,3.592,,,,,,,
100,4,87,99.327,0.788,,,,,,,
90,0,1049013,3551312,15486593,131880,2837465,682438.2,3,112310.8,130464886,
90,1,2404,2953.884,9.078,,,,,,,
90,2,892,1410.441,5.176,,,,,,,
90,3,2163,2915.231,28.638,1,17.011,0.000,,,,
90,4,1376,1664.160,2.296,,,,,,,
80,0,1048889,4223821,4490266,193582,3532679,10272233,4,136059.2,109169450,
80,1,1126,1361.753,1.860,,,,,,,
80,2,737,1182.302,2.999,,,,,,,
80,3,6042,6467.169,135.273,,,,,,,
80,4,3183,3799.902,9.589,,,,,,,
70,0,1048904,3476217,1150699,137144,2737636,1765913,4,133213.2,342921230,
70,1,608,752.189,2.869,1,24.813,0.000,,,,
70,2,2108,3072.354,116.704,2,31.750,7.644,,,,
70,3,3341,4491.076,13.733,3,62.855,93.272,,,,
70,4,2494,3099.916,7.524,,,,,,,
60,0,1048726,3385226,186071558,133898,2651174,840235.5,4,161094.1,191457705,
60,1,2677,3400.084,4.781,,,,,,,
60,2,1918,2183.874,0.827,,,,,,,
60,3,3909,4789.336,5.734,,,,,,,
60,4,2609,3094.305,4.290,,,,,,,
50,0,1048732,3300151,3451144,140677,2572438,334493.8,13,517982.7,274094014,
50,1,2026,2496.956,2.246,,,,,,,
50,2,226,522.560,2.383,,,,,,,
50,3,1527,1802.016,1.354,,,,,,,
50,4,417,521.306,2.703,,,,,,,
40,0,1048920,3273372,4155058,137286,2522521,964011.2,5,165411.6,217212029,
40,1,1660,2112.950,2.922,,,,,,,
40,2,292,618.765,4.147,,,,,,,
40,3,2034,2623.621,1.996,,,,,,,
40,4,196,303.609,4.220,1,19.578,0.000,,,,
30,0,1048735,3237777,5992512,139387,2471498,344544.1,2,88737.72,192017049,
30,1,2366,2868.746,9.642,,,,,,,
30,2,415,738.774,3.752,,,,,,,
30,3,3691,4807.145,40.668,,,,,,,
30,4,1409,1751.557,2.144,,,,,,,
20,0,1048936,5203222,211905.9,300782,4505638,5586316,8,185878.5,37885148,
20,1,424,551.332,0.432,,,,,,,
20,2,2484,3201.229,9.050,,,,,,,
20,3,4738,5837.060,47.343,,,,,,,
20,4,3535,4202.907,6.513,,,,,,,
10,0,1049000,5471523,120977.4,324827,4779313,807490.1,1,30158.26,0.000,
10,1,2029,2490.655,2.722,,,,,,,
10,2,513,999.968,4.278,1,17.972,0.000,,,,
10,3,1359,1654.852,2.411,,,,,,,
10,4,7195,7850.923,1748.677,,,,,,,
5,0,1048968,5554488,19866934,335211,4863621,1276767,,,,
5,1,1148,1430.869,2.094,2,40.617,18.757,,,,
5,2,379,769.076,1.927,,,,,,,
5,3,7472,8071.527,100.541,,,,,,,
5,4,4170,4938.355,98.135,,,,,,,
