RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,614104,449
90,1068899,131892
80,1067031,193589
70,1073160,137153
60,1072074,133904
50,1076608,140688
40,1073540,137296
30,1076941,139395
20,1065825,300791
10,1062016,324835
5,1061517,335221
