RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.14,4.53,0:06.72,307022,741764,564381,491418
90,2.07,3.48,0:05.66,118307,930482,564400,492470
80,2.14,3.57,0:05.79,134856,913937,565609,563077
70,2.16,3.83,0:06.05,195939,852857,565613,563147
60,2.26,3.36,0:05.70,136762,912037,565612,563115
50,2.34,3.24,0:05.67,138271,910532,565620,563162
40,2.33,3.17,0:05.55,142179,906627,565619,563136
30,2.34,3.07,0:05.46,130767,918042,565618,563171
20,2.44,3.02,0:05.48,158288,890524,565619,563148
10,2.43,2.90,0:05.38,134137,914678,565619,563142
5,2.57,2.79,0:05.38,148582,900234,565619,563142
